delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0002,0001,0001,0003,0001,0003,0001,0001,-001
0002,0002,0001,0004,0001,0003,0002,0000,-001
0002,0002,0001,0004,0002,0003,0004,0000,0001
0003,0002,-001,0006,0003,0005,0005,0002,0003
0004,0002,-001,0006,0003,0006,0008,0002,0003
0005,0004,0001,0010,0003,0006,0012,0002,0003
0010,0004,0002,0012,0007,0003,0012,0004,0003
0010,0004,0002,0013,0008,0003,0010,0005,0002
0010,0004,0003,0012,0009,0003,0010,0007,0001
0008,0007,0001,0012,0013,0004,0010,0010,0001
0007,0012,0003,0008,0016,0006,0003,0011,0003
0002,0014,0003,0005,0018,0006,0000,0011,0005
0001,0014,0009,0002,0018,0013,0000,0008,0010
0000,0008,0012,0002,0010,0017,0000,0002,0012
0000,0005,0020,0000,0004,0020,-001,0001,0014
0001,0003,0020,0000,0003,0020,-003,0000,0014
0001,0001,0010,0000,0001,0017,-003,-001,0013
0001,0001,0006,0000,0000,0008,-003,-001,0008
0000,0001,0002,0000,0000,0004,-003,-001,0003
0000,0001,0001,-001,-001,0004,-002,0000,0003
0000,0001,0000,-001,-001,0002,-003,-001,0002
0000,0001,0000,0000,-001,0002,-001,0000,0001
0000,0000,-001,0000,0001,0001,-001,-001,0002
0000,0001,0000,0000,0001,0001,-001,0000,0001
0000,0001,0000,-001,0000,0002,-001,0000,0002
0000,0001,0001,-001,-001,0002,-001,0000,0001
0000,0000,0002,-001,-001,0003,-001,-001,0005
0000,0000,0002,0000,0002,0003,-001,-001,0005
-001,0000,0002,0001,0002,0007,0000,-001,0006
-001,0000,0004,0001,0002,0009,0000,-003,0007
-001,0000,0001,0000,0001,0007,-001,-003,0011
-001,0001,0001,0000,0002,0006,-002,0001,0011
-001,0000,0001,0000,0002,0005,-001,0001,0009
-001,0000,0000,0001,0002,0005,-002,0003,0006
-001,0000,0002,0001,0001,0005,-002,0004,0005
-001,0000,0000,0001,0001,0002,-002,0003,0003
0000,0001,0000,0001,0001,0002,-003,0003,0003
0000,-001,0000,0001,0001,0001,-002,0001,0003
0000,0000,0000,0001,0000,0002,-001,0001,0000
0000,0000,0000,0002,0000,0001,-001,0000,0000
-001,0000,0001,0002,0000,0002,-001,-001,0000
-002,-001,0001,0001,0001,0002,-001,-001,-001
-001,-001,0002,0001,0000,0002,0000,-001,-001
-001,-001,0000,0000,0000,0002,0000,0000,0000
-001,-001,0001,0000,0000,0001,0000,-001,0000
-001,-001,0000,-001,0000,0001,0000,-001,0000
-001,0000,0000,-001,0000,0000,0000,-001,0001
-001,0000,0000,-001,0000,0000,0000,0000,0001
-001,0000,0001,0000,0000,0001,-001,0000,0002
-001,-003,0001,0000,0000,0001,-001,0001,0002
0000,-003,0001,0000,0000,0002,-002,0000,-003
-001,0001,0000,0000,0000,0002,-002,0000,-003
-001,0001,0000,0001,0000,0002,-002,0000,0000
-001,0000,-001,0001,0000,0001,-003,-001,0000
-001,-001,-001,0001,0000,0001,0000,0000,0000
