delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0001,-002,0001,0002,-001,0002,0000,0000,0000
0001,0000,0001,0001,-001,0000,0000,0002,-001
0001,0000,0002,0000,0000,-001,-001,0002,0001
-001,0000,0002,0000,0000,-001,0000,0001,0001
-001,0001,0001,0002,0000,0000,-001,0001,0001
-001,0001,0001,0002,0000,0001,0000,0001,0000
0000,0001,0000,0002,0000,0002,0000,0002,0000
0000,0001,0000,0002,-001,0002,0000,0002,0000
0000,0001,0000,0003,-001,0003,0001,0001,0000
0000,0001,0000,0003,0000,0003,0001,0001,0000
0005,0002,0002,0005,0002,0003,0003,0003,0000
0008,0002,0002,0006,0003,0004,0004,0003,0002
0008,0002,0002,0012,0004,0004,0010,0003,0002
0012,0003,0002,0016,0007,0003,0011,0004,0002
0016,0005,0002,0020,0008,0002,0011,0005,0002
0016,0009,0002,0020,0012,0002,0008,0006,0002
0010,0014,0004,0014,0020,0003,0006,0012,0001
0004,0025,0006,0007,0027,0006,0003,0015,0001
0001,0025,0014,0004,0027,0009,-003,0015,0003
0001,0019,0014,0004,0023,0009,-003,0015,0003
0001,0019,0014,0004,0019,0009,-003,0015,0003
0000,0009,0014,0003,0011,0014,0000,0009,0009
0000,0003,0014,0002,0004,0018,0000,0005,0013
0000,0003,0010,0003,0001,0018,-001,0002,0013
0000,0002,0004,-001,0000,0013,-001,0001,0013
0001,0001,0004,0003,0001,0004,-001,0001,0005
0001,-001,0004,-001,0000,0003,0000,0001,0001
-001,-001,0000,0001,0000,0003,-001,0001,0001
-002,0000,0000,0001,0000,0003,0000,0002,0003
-002,0001,0001,0001,0001,0002,0000,0002,0003
-002,0000,0002,0002,0001,0002,0000,0000,0001
-001,0000,0002,0002,0001,0000,0000,0000,0001
-001,-001,0001,0000,0000,0000,-002,0001,0001
0000,-001,0001,0000,-001,0000,-002,0001,0001
0000,-001,0001,0000,-001,0000,-001,0001,0000
-001,0000,0001,0001,-001,0000,-001,0000,0001
-001,0000,0000,0001,-001,0001,-001,0000,0001
-001,0000,0000,0001,0000,0002,-001,0001,0001
-001,0000,0001,0001,0000,0002,0000,0001,0000
-001,0000,0002,0002,0000,0002,-001,0001,0000
-001,0000,0002,0001,-001,0002,0000,0002,0000
-001,0001,0002,0001,0000,0002,0000,0001,-002
-001,0000,0002,0001,0000,0001,0000,0001,-001
0000,0000,0002,0001,0000,0000,0000,0001,0000
0001,0000,0002,0002,0000,-002,0000,0001,0000
0001,0000,0000,0001,-001,0000,0000,0001,0000
0001,0000,0000,0001,-001,-001,0000,0000,0000
0002,0000,0000,0001,-001,-001,-001,0001,0000
0001,0000,0000,0001,-001,-001,-001,0001,0001
0002,0000,0001,0000,-001,0000,-001,0001,0000
0001,0000,0001,0000,0000,0002,-001,0000,0000
0001,-001,0002,0000,-001,0002,-001,0000,0000
0001,-001,0003,0001,-001,0002,0001,0001,0000
0001,-001,0003,0001,-001,0001,0001,0001,0000
0001,-001,0002,0001,-001,0000,0001,0001,0000
