delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0003,0001,-001,0003,0002,0003,0000,0002,0001
0003,0000,0001,0004,0002,0002,0006,0002,0001
0003,0001,0001,0005,0002,0002,0007,0002,0000
0003,0001,0000,0006,0003,0003,0007,0002,0000
0007,0001,0000,0009,0004,0003,0007,0003,0002
0007,0002,0000,0012,0004,0002,0009,0004,0002
0009,0004,0001,0012,0005,0002,0007,0004,0003
0009,0007,0001,0011,0009,0002,0007,0006,0001
0007,0009,0002,0009,0012,0002,0007,0008,0003
0006,0014,0002,0007,0017,0004,0003,0010,0003
0003,0015,0005,0006,0017,0005,0003,0010,0007
0001,0015,0008,0002,0017,0010,0000,0008,0007
-001,0009,0014,0002,0012,0015,0000,0006,0011
-001,0005,0019,0000,0007,0019,0000,0004,0014
-001,0001,0019,0001,0002,0020,0000,0001,0018
-001,0001,0008,0000,0000,0020,0001,0001,0018
-002,0001,0003,0001,0000,0008,0000,0000,0011
-002,0001,0002,0001,0000,0004,0000,-001,0002
-001,0001,0001,0001,0000,0003,-001,-001,0001
-001,0000,0001,0000,-001,0002,-001,-001,0001
-001,0000,0001,-001,-001,0001,-001,0000,0001
-001,0000,0001,-001,-001,0001,0000,0000,0000
-001,0000,-001,-001,-001,0003,0001,-001,0000
-001,-001,-002,-001,-002,0003,0001,-001,0000
0000,-001,-002,-001,-002,0002,0001,-001,-001
0000,-001,-002,0000,-002,0002,0001,0000,-001
-001,-001,-001,-001,-002,0001,0000,0000,-001
-001,0000,-001,-001,-001,0001,0000,0000,0000
-002,0000,-002,-001,-001,-001,0000,0000,0000
-001,0000,-002,0000,0000,0000,0001,0000,0001
-002,-001,0000,0000,0000,0000,0001,0000,0001
-002,-002,0000,0000,-001,0000,0000,0000,-003
-002,-002,0000,-001,-001,0000,-001,0000,-003
-002,0000,-001,0000,0000,0001,0000,0000,-001
0000,0000,-002,0000,0000,0001,0000,0000,-001
0000,-001,-001,0000,0000,0001,0000,0001,-001
0000,-001,-001,0000,-001,0001,0000,0000,-001
-001,-001,-001,0000,-001,0000,0000,-001,-001
-001,0000,-001,-001,-001,0001,0000,-001,0000
0000,0000,0000,0000,-001,0000,0001,0000,0000
0001,0001,0000,0000,0000,0000,0001,0002,0000
0001,0001,-001,0002,0000,0000,0001,0002,-001
0001,0002,0001,0002,0000,0000,0000,0002,0000
0001,0002,-001,0001,-001,0000,-001,0000,-002
0001,0002,0001,0001,-001,0000,0000,0000,0001
0000,0001,0002,0001,0000,0001,-002,0001,0000
-001,0001,0002,0002,0000,0001,-001,0001,0000
-001,-001,0001,-001,0000,0003,-001,0001,-003
-001,-001,-001,-001,-001,0000,0000,0001,-003
0001,0001,0000,-001,0000,0000,0000,0000,0000
0000,0002,-001,0001,-001,0000,0000,0001,0000
0000,0002,0000,0002,0000,0000,0000,0000,0000
0000,0001,0001,0001,-001,0001,0000,0001,0000
0000,0001,0002,0002,0000,0000,0000,0002,0000
0000,0001,0001,0001,0000,0001,0000,0002,0001
