delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0001,0000,0001,0003,0001,-002,0001,0001,0002
0000,0000,0002,0000,0001,-001,0001,0002,0002
0000,0000,0001,0000,0000,-001,0001,0002,0002
0000,0001,0002,0000,0000,-001,0002,0002,0002
0000,0001,0002,0000,0001,-001,0002,0003,0001
0001,0001,0002,0002,0004,0000,0004,0003,0002
0002,0001,0002,0003,0002,0001,0003,0004,0001
0002,0002,0002,0005,0004,0002,0004,0004,0001
0005,0002,0002,0005,0004,0002,0005,0004,0001
0006,0003,0002,0008,0005,0003,0008,0004,0001
0009,0003,0002,0010,0005,0002,0011,0006,0001
0011,0003,0003,0014,0007,0002,0009,0008,0002
0011,0009,0003,0014,0012,0001,0009,0008,0003
0011,0012,0003,0008,0015,0002,0008,0012,0005
0003,0015,0004,0003,0021,0006,0003,0012,0006
0002,0015,0005,0001,0021,0009,0002,0010,0007
0002,0013,0008,0001,0013,0011,0001,0005,0009
0002,0006,0019,0001,0006,0020,0001,0002,0012
0000,0002,0019,0000,0002,0022,0000,0001,0012
0000,0001,0016,0000,0001,0022,0001,0001,0011
0000,0001,0007,0001,0001,0010,0001,0001,0004
0000,0001,0003,0001,0001,0003,0001,0000,0004
0000,0001,0002,0001,0001,0003,0001,0000,-001
-001,0000,0002,0001,0001,0002,0000,0000,-001
-001,0001,0002,0001,0001,0003,0000,0000,0002
-001,0000,0002,-001,0001,0002,0000,0000,0002
0000,0000,0001,-001,0001,0002,0000,0000,0002
-001,-001,0000,-001,0000,0002,0000,0000,0001
-001,-001,0001,0001,0000,0002,0000,0001,0001
-001,-001,0001,0001,0000,0001,0000,0001,0002
-002,0001,0001,0000,0000,-001,0000,0001,0002
-001,0001,0002,-001,0000,-001,0000,0000,0002
-001,0001,0001,-001,0001,-001,0000,0000,0002
-001,0000,0001,-001,0001,0001,0000,0001,0002
-001,0001,0001,0000,0002,-001,0000,0001,0002
-001,0001,0001,0000,0001,0002,0000,0001,0003
0000,0001,0001,0000,0002,0002,0001,0000,0000
0000,0000,0000,0000,0000,0001,0000,0000,0003
0000,0000,0000,0000,0000,-001,0000,0000,0000
0000,0000,0000,0001,0000,-001,-002,0001,0000
0000,0001,0000,0001,0000,-001,-002,0001,0000
0000,0001,0000,0001,0001,-001,-002,0001,0001
0001,0001,0001,0001,0001,0001,-002,0001,0001
0001,0000,0001,-001,0000,0000,0001,0001,0001
0001,0001,0001,-001,-001,0000,-001,0001,0001
0001,0000,-001,-001,0000,0000,0000,0001,0002
0001,0000,-001,0000,-001,0000,0000,0001,0002
0001,0000,0001,0001,0000,0001,0000,0001,0000
0001,0000,0001,0001,0000,0001,0001,0001,0000
-001,0000,0002,-001,0000,0001,0001,0001,0000
-001,0000,-001,-001,0000,-001,0001,0001,0003
0000,0000,0000,-001,0000,-001,-001,0002,0003
0000,0000,0000,0001,0000,-001,-001,0001,0001
0000,0000,0000,0000,0000,-001,0000,0001,0001
0001,0001,0000,0000,0000,-001,0000,0001,0002
