delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0000,0000,0001,0003,0001,0000,0003,0000,-002
0000,0001,0001,0003,0001,0001,0003,0000,-002
0000,0000,0000,0002,0001,0000,0002,0001,-002
0000,0000,0001,0002,0001,0002,0004,0000,-002
0000,0000,0000,0003,0003,0001,0004,0001,-001
0000,0001,0001,0003,0003,0002,0006,0002,-001
0002,0002,0001,0005,0003,0002,0006,0002,-001
0002,0001,0002,0005,0004,0005,0007,0001,0001
0004,0002,0003,0007,0004,0003,0009,0001,0001
0005,0003,0003,0009,0005,0003,0012,0003,0001
0006,0003,0003,0014,0007,0003,0013,0004,0001
0009,0003,0002,0016,0008,0003,0014,0006,0002
0009,0004,0002,0016,0010,0003,0014,0006,0001
0009,0008,0001,0015,0015,0003,0012,0010,0001
0005,0013,0001,0011,0021,0004,0004,0011,0001
0003,0019,0005,0004,0022,0006,0003,0011,0004
0003,0019,0011,0002,0022,0009,0002,0008,0010
0000,0009,0015,0001,0009,0019,0002,0006,0011
0000,0003,0015,0001,0004,0019,0001,0002,0011
-001,0002,0013,0001,0001,0016,0001,0001,0008
-001,0000,0007,0000,0001,0010,0001,0000,0004
-002,-001,0003,0002,0001,0005,0002,0000,0001
-002,-001,0001,0001,0000,0003,0002,0000,0001
-002,0001,0001,0001,0000,0002,0002,0000,0001
-002,0001,0001,0000,0000,0002,0002,0000,-001
-001,-001,0001,0000,0000,0002,0002,-002,-001
-001,-001,-001,0001,0000,0001,0002,-001,-002
-001,-001,-001,0001,-001,-001,0001,-001,-001
-001,-001,-001,0001,0000,0001,0000,-001,-002
-001,-001,-001,0002,0001,0000,0001,-001,-001
-003,-001,0002,0002,0001,0000,0001,-001,-002
-003,0000,0000,0002,0000,0000,0003,0000,-002
-002,0000,0000,0001,0000,0001,0001,0000,-002
-001,0000,0000,0001,0000,0001,0001,0000,-002
-002,0000,-001,0001,0000,0001,0001,0000,-002
0000,0000,0000,0001,0001,0002,0002,0000,-002
-002,0000,-001,0001,0001,0002,0002,0000,-002
0000,0000,0002,0003,0000,0002,0001,0000,-001
-002,-001,-001,0001,0000,0000,0001,0000,-002
0000,-001,-002,0001,0001,0000,0002,0000,-002
0001,-001,-002,0001,0001,0000,0002,-001,-002
0001,-001,-002,0001,0001,-001,0002,-001,-001
-001,-001,0001,0002,0001,0000,0002,-001,-001
-002,0000,0001,0001,0000,-001,0002,-001,-002
-002,-001,0001,0002,0001,0001,0001,-001,-002
-001,-001,0000,0001,0000,0002,0001,-001,-002
-001,-001,-001,0003,0001,0002,0001,0000,0001
-001,-001,-001,0002,0002,0001,0001,-003,0001
-002,0000,-001,0002,0002,0001,0003,-004,0001
-002,0000,-001,0001,0001,0002,0001,-004,0000
-002,-001,0000,0001,0001,0002,0001,0000,0000
-002,-001,0001,0001,0001,0002,0001,0000,0000
-002,0000,0003,0001,0001,0001,0000,0000,-002
-001,0000,0003,0002,0001,0001,-001,0000,-002
-001,0000,0001,0002,0001,0000,-001,-001,-002
