delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0004,0002,0001,0000,0001,0002,0002,0001,0000
0004,0002,0001,0001,0001,0001,0003,0001,0002
0004,0001,0000,0001,0000,0001,0003,0001,0002
0002,0000,0001,0001,0001,0001,0002,0001,0002
0002,0000,0000,0001,0000,0001,0002,0000,0002
0002,0002,0001,0001,0001,0001,0002,0001,0002
0002,0002,0001,0001,0001,0001,0003,0001,0002
0003,0002,0001,0001,0001,0002,0003,0001,0000
0004,0001,0001,0001,0002,0002,0003,0001,0000
0006,0001,0000,0004,0003,0002,0004,0003,0001
0007,0004,0000,0005,0003,0002,0005,0003,0001
0007,0004,0000,0007,0003,0004,0011,0003,0002
0011,0004,0001,0009,0005,0004,0011,0003,0004
0011,0004,0001,0016,0006,0006,0015,0004,0004
0017,0005,0001,0020,0006,0006,0022,0004,0004
0018,0005,0001,0025,0010,0003,0025,0005,0003
0022,0004,0001,0029,0012,0003,0025,0009,0001
0022,0004,0001,0031,0012,0003,0024,0009,0001
0022,0004,0001,0031,0012,0003,0024,0009,0001
0022,0004,0001,0030,0012,0003,0024,0009,0001
0022,0004,0001,0028,0012,0003,0024,0009,0001
0022,0004,0001,0024,0012,0003,0024,0009,0001
0011,0019,0002,0010,0028,0003,0009,0022,0002
0006,0033,0002,0005,0048,0006,0006,0030,0007
0006,0033,0002,0003,0058,0006,0006,0030,0007
0006,0033,0002,0002,0058,0006,0006,0030,0007
0006,0032,0002,0001,0057,0006,0006,0028,0007
0006,0024,0002,0001,0046,0006,0006,0025,0007
0006,0019,0002,0000,0031,0006,0006,0020,0007
0003,0013,0010,0000,0018,0018,0002,0011,0013
0002,0007,0021,0000,0008,0024,0002,0006,0020
0002,0007,0021,0000,0007,0024,0002,0006,0020
0002,0007,0021,0000,0004,0024,0002,0006,0020
0002,0007,0021,0000,0003,0024,0002,0006,0020
0002,0007,0021,0000,0003,0024,0002,0006,0020
0002,0007,0021,0000,0001,0024,0002,0006,0020
0002,0003,0012,0000,0000,0024,0001,0002,0020
0002,0000,0006,0000,0000,0022,0001,0001,0020
0002,0000,0006,0000,0000,0011,0001,0001,0016
0002,0001,0005,0000,0001,0007,0002,0001,0014
0001,0001,0002,0000,0001,0006,0002,0001,0009
0001,0001,0002,0000,0000,0006,0001,0000,0006
0001,0001,0002,0000,0000,0006,0000,0000,0006
0001,0002,0002,0001,0000,0003,0000,0000,0005
0001,0000,0002,0001,0000,0003,0000,0000,0006
0001,0001,0002,0000,0000,0003,0000,-001,0005
0002,0001,0003,0000,0000,0003,0000,0000,0007
0003,0002,0003,-001,0000,0002,0001,0000,0004
0003,0002,0001,0000,0000,0002,0001,0000,0005
0002,0001,0000,0000,0000,0002,0001,0000,0004
0002,0001,-001,0000,0000,0002,0001,0000,0004
0002,0001,-001,0002,0000,0003,0002,0002,0004
0002,0001,-001,0002,0000,0003,0001,0002,0003
0002,0002,-001,0000,0001,0001,0002,0000,0005
0002,0001,0000,0000,0001,0001,0000,-001,0003
