delta1,delta2,delta3,delta4
00003,-0002,00002,00000
00001,00003,00000,-0002
00001,00000,00000,-0002
00003,00002,-0001,-0002
00001,00000,00001,00000
00001,00001,00000,-0001
00001,00002,00000,00001
00008,00001,00001,00001
00011,00004,00002,00005
00017,00008,00004,00011
00020,00014,00009,00016
00016,00014,00009,00016
00021,00017,00018,00022
00021,00017,00018,00022
00022,00017,00018,00024
00021,00017,00018,00023
00023,00017,00018,00023
00021,00017,00018,00025
00022,00020,00021,00026
00022,00021,00020,00026
00022,00020,00020,00026
00022,00020,00020,00026
00022,00018,00020,00026
00022,00018,00021,00026
00022,00018,00023,00026
00022,00018,00021,00026
00022,00018,00020,00026
00014,00013,00020,00022
00012,00013,00014,00022
00010,00013,00014,00022
00009,00013,00014,00022
00009,00013,00014,00022
00008,00013,00014,00022
00007,00007,00008,00012
00007,00007,00008,00010
00007,00007,00008,00008
00007,00007,00008,00008
00007,00007,00008,00011
00007,00007,00008,00008
00005,00007,00004,00007
00005,00003,00004,00005
00006,00002,00001,00004
00003,00002,00001,00003
00003,00002,00001,00001
00003,00004,00000,00001
00003,00000,-0001,00002
00002,00000,00000,00001
00002,00001,00001,00001
00000,00001,00002,-0005
00000,00003,-0001,-0001
00004,00004,-0001,00001
00000,00002,-0001,00000
00000,-0001,00003,-0003
00001,00000,-0001,-0001
00003,00001,00000,-0001
