delta1,delta2,delta3,delta4
00001,00005,00001,00001
00002,00003,-0001,00002
00000,00001,-0001,00003
00001,00003,00000,00001
00000,00003,00000,00001
00002,00002,-0001,00000
00001,00005,00001,00001
00001,00004,00001,00004
00001,00000,00002,00002
00000,00001,00000,00003
00001,00003,00003,00006
00002,00004,00003,00008
00003,00005,00003,00011
00008,00003,00004,00016
00009,00005,00010,00023
00009,00005,00010,00027
00009,00005,00010,00024
00009,00005,00010,00032
00009,00005,00010,00032
00009,00005,00010,00027
00019,00012,00015,00029
00019,00016,00018,00030
00021,00021,00020,00030
00023,00024,00023,00030
00023,00022,00023,00030
00022,00026,00027,00030
00022,00026,00024,00030
00021,00025,00024,00030
00022,00023,00026,00031
00022,00027,00023,00029
00027,00024,00030,00030
00031,00029,00030,00023
00035,00036,00027,00015
00035,00036,00027,00014
00035,00036,00027,00011
00035,00036,00027,00008
00035,00036,00027,00007
00035,00036,00027,00006
00015,00038,00007,00005
00012,00038,00006,00005
00009,00038,00004,00005
00007,00038,00005,00005
00006,00038,00003,00005
00003,00038,00003,00005
00003,00009,00000,00001
00003,00007,00000,00001
00003,00005,00000,00001
00003,00004,00000,00001
00003,00004,00000,00001
00003,00004,00000,00001
00000,00004,00001,00001
00001,00004,00001,00000
00001,00001,00000,00001
00000,00002,00000,-0001
00001,00002,00000,00001
