delta1,delta2,delta3,delta4
00002,00005,-0001,00003
00000,00001,00000,00003
00003,00003,00000,00002
00004,00003,00001,00004
00007,00001,00001,00002
00012,00003,00004,00010
00016,00012,00008,00017
00018,00010,00015,00019
00014,00013,00015,00021
00014,00013,00015,00020
00017,00014,00013,00019
00017,00014,00011,00022
00017,00014,00011,00021
00017,00014,00011,00017
00016,00012,00013,00030
00016,00012,00013,00018
00014,00014,00012,00023
00014,00014,00012,00019
00007,00008,00012,00018
00005,00006,00007,00014
00005,00004,00005,00009
00005,00006,00002,00010
00003,00004,00003,00007
00003,00002,00002,00002
00001,00002,00001,00002
00000,00001,00001,00002
00001,00001,00002,00003
00002,00002,00002,00002
-0001,00002,00001,00001
00002,00000,00000,00002
-0001,00001,00000,00001
-0001,00001,-0001,-0001
00000,00001,00001,00002
00001,00001,00001,00001
00001,00003,00000,00002
-0003,-0001,00001,00002
-0001,00002,00001,00001
-0001,00001,00000,00001
-0002,00000,00000,00002
-0002,00001,00000,00001
-0002,00002,00002,00001
00002,00002,00000,00001
-0001,00001,00000,00002
00000,00002,-0001,00001
-0001,00001,00000,00001
-0001,00003,00000,00001
-0002,00000,00000,00001
00000,00001,00000,00001
-0002,-0001,00000,00001
-0001,00001,00001,00002
00001,00002,00001,00000
-0002,00001,-0001,00001
-0001,00001,-0001,00002
-0001,-0001,00000,00001
00001,00000,00000,00001
