delta1,delta2,delta3,delta4
00001,-0001,00002,-0002
00001,00000,00001,-0001
-0002,-0001,00001,00000
00000,00000,00001,-0001
00000,00001,00001,-0002
00001,-0001,00002,-0001
-0002,-0001,00002,00001
00003,-0003,00006,-0001
00002,00000,00001,00003
00003,00004,00000,00002
00005,00002,00002,00000
00008,00002,00008,00004
00009,00008,00011,00011
00016,00017,00019,00017
00019,00021,00029,00027
00019,00022,00036,00031
00019,00026,00030,00029
00019,00027,00035,00032
00019,00028,00038,00029
00019,00026,00037,00032
00022,00027,00033,00031
00016,00027,00033,00031
00021,00023,00029,00027
00018,00023,00029,00027
00014,00022,00027,00024
00017,00023,00027,00027
00017,00020,00026,00024
00018,00020,00026,00023
00016,00019,00023,00020
00014,00015,00018,00018
00014,00011,00018,00018
00014,00014,00018,00018
00014,00005,00018,00018
00014,00005,00018,00018
00014,00002,00018,00018
00004,00002,00005,00004
00004,00002,00003,00005
00004,00002,00002,00002
00004,00002,00005,00003
00004,00002,00005,00002
00004,00002,00001,00004
-0001,00002,00001,-0001
00000,-0001,-0001,-0003
-0001,-0001,00002,-0001
-0003,-0001,00002,00001
-0002,00000,00001,-0001
-0002,-0001,00000,-0001
-0004,-0001,00001,00000
-0003,-0002,00002,00000
-0001,00000,00001,00000
-0003,-0001,00002,00003
-0002,-0001,00001,00001
-0003,-0001,00001,-0001
-0001,-0001,00001,00001
00000,00000,00002,-0002
