delta1,delta2,delta3,delta4
00001,00001,00002,00002
00001,00000,00003,00001
00003,00003,00003,00002
00003,00004,00004,00005
00004,00008,00007,00007
00009,00011,00008,00008
00009,00009,00011,00009
00014,00014,00012,00014
00011,00019,00016,00015
00014,00021,00019,00018
00014,00020,00019,00018
00019,00021,00020,00022
00019,00019,00020,00021
00019,00019,00020,00022
00019,00019,00020,00025
00019,00019,00020,00025
00019,00019,00016,00022
00019,00011,00017,00022
00015,00008,00014,00020
00010,00002,00008,00018
00005,-0001,00004,00012
00005,-0001,00004,00011
00005,-0001,00004,00011
00005,-0001,00004,00010
00005,-0001,00004,00007
00005,-0001,00004,00006
00002,00000,00001,00004
00005,00001,-0003,00002
00003,-0003,00004,00002
00001,00000,00003,00003
00000,00000,00001,00002
-0001,-0002,00001,00001
00000,-0002,00002,00001
-0001,-0002,00001,-0001
-0001,-0002,00003,00002
00001,-0003,00001,00002
00001,-0002,00001,00001
-0002,-0002,00001,00002
-0002,-0003,00003,00001
-0001,-0003,00002,00001
-0001,-0003,00001,00001
00000,-0003,00003,00002
-0002,-0003,00003,00002
-0001,-0003,00002,00001
00001,-0003,00002,00004
-0001,-0003,00002,00002
-0001,-0003,00001,00001
00000,-0003,00002,00001
-0001,-0002,00001,00002
-0003,-0003,00001,00001
-0002,-0002,00001,00001
00001,-0004,00002,00001
00000,-0002,00003,00001
-0002,-0001,00001,00000
-0001,-0003,00000,00001
