delta1,delta2,delta3,delta4
00001,00000,-0001,-0002
00002,00000,00000,00001
00002,00001,00001,-0001
00001,00002,00001,00001
00002,00000,00001,00001
00008,-0001,00001,00001
00005,-0002,00002,00001
00010,00006,00003,00003
00014,00012,00005,00009
00020,00016,00009,00014
00019,00016,00009,00014
00019,00015,00014,00019
00019,00019,00019,00022
00019,00019,00019,00022
00019,00019,00019,00023
00019,00019,00019,00026
00019,00019,00019,00028
00019,00019,00019,00025
00013,00018,00022,00021
00013,00018,00023,00021
00013,00018,00019,00021
00011,00011,00018,00014
00011,00011,00018,00014
00011,00011,00018,00014
00011,00011,00018,00019
00008,00007,00009,00009
00008,00007,00009,00008
00008,00007,00009,00007
00008,00007,00009,00005
00008,00007,00009,00006
00008,00007,00009,00005
00003,00003,00004,00004
00002,00001,00002,00003
00002,00003,00001,00001
00002,00003,00003,00003
00004,00003,00002,00001
00000,00003,00000,00000
00003,00002,00000,-0002
00003,00000,00001,00001
00003,00001,00001,00000
00001,00002,00000,-0001
00000,00001,00001,00000
00000,00002,00000,-0004
00002,00001,00001,-0001
00000,00002,00000,00001
00000,00000,00000,00000
00002,00001,00000,-0001
00003,-0001,00000,00000
00002,-0001,-0001,-0001
00001,00000,00001,00000
00001,00002,00000,00000
00001,00002,-0001,-0001
00001,00001,00001,00000
00000,00000,-0001,-0001
00000,00001,00000,-0001
