delta1,delta2,delta3,delta4
00004,00000,00001,00002
00005,00002,00002,00003
00004,00004,00003,00006
00009,00007,00006,00008
00008,00010,00011,00011
00013,00015,00012,00014
00016,00015,00015,00017
00016,00019,00017,00018
00013,00021,00019,00019
00013,00015,00019,00019
00017,00018,00019,00022
00017,00018,00019,00022
00017,00018,00019,00020
00016,00017,00019,00022
00016,00017,00019,00023
00016,00017,00019,00020
00014,00013,00018,00018
00015,00015,00015,00017
00013,00010,00014,00023
00013,00010,00014,00016
00012,00011,00015,00016
00014,00011,00013,00015
00013,00009,00009,00013
00009,00009,00008,00010
00006,00009,00007,00011
00006,00003,00005,00009
00005,00007,00003,00006
00005,00001,00001,00005
00004,00004,00003,00003
00005,00001,00001,00004
00000,00001,00003,00005
00004,00002,-0001,00003
00002,-0001,00000,00000
-0001,-0001,00000,00001
00002,00000,00001,00002
00000,00001,00000,00001
00000,00000,-0001,00000
00001,-0002,-0001,00000
-0001,-0002,-0001,00000
-0001,00000,00000,00000
-0001,00001,00000,00000
00002,-0002,00000,00001
00001,00000,00001,00000
00002,00000,-0001,-0001
00000,00000,00000,00002
-0001,-0002,-0001,00002
00002,00001,00000,00001
00003,-0001,-0001,-0001
00001,00000,-0001,00000
00000,00000,-0001,-0001
00000,00000,00000,00000
00000,-0001,-0001,00000
-0002,00000,-0001,00002
00005,00004,-0001,00001
00001,00000,00000,00000
