delta1,delta2,delta3,delta4
00002,-0001,00000,00000
00002,00003,00001,00001
00001,-0001,00002,00001
00002,00002,00001,00001
00002,00001,00001,00001
-0001,-0002,00001,00002
00003,00001,00001,00002
00012,-0001,00001,00002
00002,00001,00003,00001
00004,00001,00001,00001
00002,00001,00001,00003
00004,00001,00002,00005
00007,00004,00005,00006
00011,00011,00011,00011
00018,00019,00025,00023
00018,00019,00027,00024
00018,00019,00032,00026
00018,00019,00033,00027
00018,00019,00034,00027
00018,00019,00034,00027
00024,00026,00035,00027
00023,00025,00035,00027
00023,00022,00035,00027
00023,00024,00035,00027
00018,00019,00035,00027
00020,00020,00023,00020
00017,00019,00023,00020
00017,00014,00018,00017
00012,00009,00010,00012
00012,00009,00010,00012
00012,00009,00011,00010
00012,00009,00009,00009
00012,00009,00007,00008
00012,00009,00005,00011
00003,00001,00008,00009
00005,00004,00004,00004
00005,00004,00003,00006
00002,00003,00001,00004
00004,00003,00002,00005
00000,00000,00002,00001
00003,00002,00001,00000
-0001,00002,00005,00003
00002,00001,-0001,-0001
00007,00001,00001,00000
00005,00002,-0001,00001
00000,00000,00000,00001
-0002,00001,00000,00003
00001,00000,00001,00002
00002,00000,00000,00000
00002,00001,00000,00004
00001,00000,00001,00001
00001,00000,00002,00002
00001,00000,00000,00000
00001,00002,00000,00000
00002,00001,00001,00001
