delta1,delta2,delta3,delta4
00001,00003,-0001,00000
-0001,00002,00001,00002
00000,00002,00001,00000
00000,00002,00001,00002
00001,00003,00001,00001
00002,00003,00002,00003
00004,00001,00003,00004
00003,00004,00003,00006
00004,00005,00003,00009
00007,00005,00007,00013
00008,00007,00010,00017
00012,00013,00010,00019
00016,00014,00015,00022
00016,00014,00015,00022
00016,00014,00015,00023
00016,00014,00015,00021
00016,00014,00015,00020
00018,00019,00017,00021
00018,00019,00017,00024
00018,00019,00017,00026
00018,00019,00017,00025
00018,00019,00017,00022
00018,00019,00017,00024
00019,00022,00021,00021
00019,00021,00020,00021
00019,00022,00020,00021
00019,00020,00022,00021
00019,00020,00023,00021
00019,00022,00022,00021
00019,00020,00022,00021
00019,00020,00024,00021
00019,00024,00024,00021
00019,00023,00024,00021
00019,00024,00024,00021
00019,00026,00024,00021
00019,00025,00024,00021
00025,00028,00025,00019
00026,00028,00025,00019
00027,00028,00025,00019
00027,00028,00025,00019
00027,00028,00025,00019
00026,00028,00025,00019
00027,00033,00018,00012
00027,00033,00018,00010
00027,00033,00018,00011
00027,00033,00018,00007
00027,00033,00018,00007
00027,00033,00018,00007
00021,00039,00007,00004
00021,00039,00007,00004
00021,00039,00006,00004
00021,00039,00004,00004
00021,00039,00004,00004
00021,00039,00002,00004
00006,00015,00004,00001
