delta1,delta2,delta3,delta4
00001,00001,00000,00001
00002,00001,00002,00001
00002,00002,00002,00002
00002,00004,00002,00003
00001,00002,00004,00003
00001,00003,00004,00003
00001,00004,00003,00005
00004,00003,00004,00005
00006,00004,00006,00008
00009,00007,00008,00009
00013,00010,00010,00015
00012,00021,00012,00013
00012,00016,00012,00013
00013,00018,00014,00013
00012,00028,00011,00012
00012,00016,00011,00012
00011,00012,00014,00012
00013,00016,00010,00008
00008,00014,00009,00006
00006,00011,00006,00001
00004,00006,00004,00003
00004,00004,00002,00002
00002,00003,00004,00001
00001,00004,00003,00000
00002,00001,00001,00001
00001,00005,00001,00005
00000,00003,00004,00004
00002,00003,00001,00003
00004,-0003,-0003,00005
00001,00002,00003,00001
00001,00000,00001,00002
00002,00003,00002,00003
00001,00001,00002,00002
00001,00001,00003,00001
00001,00001,00001,-0001
00000,00000,00002,00002
00001,00002,00002,00001
00001,00003,00002,00001
00000,00002,00002,00001
00000,00000,00001,-0001
00000,00003,00003,00003
00002,00002,00001,00002
00001,00001,00001,00000
00002,00000,00001,00000
00002,00001,-0001,00001
00000,00000,00001,00001
00000,00001,00003,00001
00003,00001,00003,00001
00001,00002,00002,00001
00002,-0001,00004,00000
00002,00001,00002,00000
00000,00001,00002,00002
00002,00002,00002,00002
00002,00002,00001,00001
-0001,00000,00003,-0002
