delta1,delta2,delta3,delta4
00000,00002,00000,00001
-0001,00001,00001,00001
-0002,00002,00001,00003
00000,00003,00000,00002
00001,00001,00001,00002
-0001,00003,00000,00002
00000,00004,00001,00003
00001,00004,00002,00002
00002,00005,00000,00004
00001,00006,00001,00004
00004,00009,00003,00005
00008,00013,00005,00006
00009,00014,00007,00010
00011,00019,00013,00011
00017,00025,00017,00018
00017,00028,00017,00018
00017,00030,00017,00018
00017,00030,00017,00018
00017,00033,00017,00018
00017,00035,00017,00018
00026,00032,00029,00029
00027,00032,00030,00030
00028,00032,00029,00032
00029,00032,00026,00035
00026,00032,00023,00036
00024,00032,00019,00036
00025,00012,00016,00032
00025,00011,00016,00032
00025,00008,00016,00032
00025,00008,00016,00032
00025,00006,00016,00032
00025,00004,00016,00032
00005,00003,00004,00015
00004,00003,00004,00012
00004,00003,00004,00010
00001,00003,00004,00007
00002,00003,00004,00005
00000,00003,00004,00004
00002,00002,00000,00004
00001,00002,-0001,00001
00001,00001,-0002,00003
00000,00000,00003,00003
00000,00002,-0001,00002
00002,00003,-0001,00002
-0001,00001,00000,00000
-0001,00002,-0001,00001
00000,00002,-0001,00001
-0002,00001,00000,-0001
00001,00002,-0002,00001
-0001,00001,-0001,00001
00000,00002,-0001,00001
00000,00002,-0001,00002
-0003,00001,00000,00002
00001,00002,-0001,00001
00001,00001,00000,00000
