delta1,delta2,delta3,delta4
-0001,00002,00000,00001
00001,00002,00000,00001
-0002,00001,00000,00001
-0001,00003,00000,00001
00001,00002,-0001,00000
-0001,00004,00000,00002
00000,00003,00001,00002
-0002,00000,00002,00002
00000,00005,00002,00002
00003,00008,00003,00003
00006,00011,00003,00005
00008,00013,00006,00008
00011,00017,00010,00012
00016,00021,00014,00016
00016,00023,00014,00016
00016,00026,00014,00016
00016,00028,00014,00016
00016,00029,00014,00016
00016,00032,00014,00016
00023,00032,00026,00034
00029,00032,00029,00032
00028,00032,00029,00036
00030,00032,00031,00038
00034,00032,00028,00041
00032,00032,00025,00045
00033,00016,00020,00044
00021,00009,00009,00041
00021,00005,00008,00041
00021,00004,00005,00041
00021,00001,00002,00041
00021,00005,00003,00041
00021,00003,00003,00041
00005,00004,00002,00008
00003,00004,00002,00009
00002,00004,00002,00006
00002,00004,00002,00006
00002,00004,00002,00004
00002,00004,00002,00006
00001,00001,-0001,00003
00001,00002,00000,00003
00000,00002,00000,00002
00000,00001,-0001,00001
-0003,00002,00000,-0001
-0001,00001,00000,00001
-0003,00000,00000,00001
00001,00001,00001,00002
00001,00002,00000,00000
00000,-0001,-0001,00003
-0004,00001,-0002,00000
00000,00000,00000,00002
-0005,00001,-0001,00004
00000,00003,-0001,00003
00001,00002,00000,-0001
-0001,00001,-0001,00001
00000,00001,-0001,00001
