delta1,delta2,delta3,delta4
00001,00002,00000,00001
-0002,00006,-0001,00004
00001,00002,00000,00002
00001,00001,00001,00004
00001,00002,00000,00003
00000,00001,00001,00004
00000,00003,00000,00003
00000,00003,00001,00003
00003,00005,00001,00004
00003,00007,00000,00004
00002,00008,00002,00006
00009,00013,00006,00011
00013,00014,00010,00018
00014,00015,00012,00021
00014,00015,00012,00023
00014,00015,00012,00022
00014,00015,00012,00023
00014,00015,00012,00022
00014,00015,00012,00021
00010,00007,00006,00021
00005,00005,00004,00015
00005,00005,00004,00013
00005,00005,00004,00010
00005,00005,00004,00006
00005,00005,00004,00008
00005,00005,00004,00008
00002,00003,-0001,00005
00002,00003,00000,00005
00001,00003,-0001,00005
00001,00002,-0001,00004
00001,00004,-0001,00001
00000,00002,-0001,00004
00000,00002,00000,00003
00000,00003,00000,00003
00000,00002,00000,00004
00002,00001,-0001,00003
00001,00002,-0001,00002
00001,00003,-0001,00004
00002,00003,-0001,00002
00002,00002,00000,00003
00001,00001,00000,00005
00002,00003,-0001,00003
00000,00000,-0001,00001
00001,00002,00001,00002
00000,00002,00000,00004
-0001,00003,00000,00005
00002,00004,00001,00003
00001,00001,00001,00004
00000,00004,00000,00002
00001,00002,-0001,00004
00001,00003,00000,00002
00000,-0003,00000,00003
00002,00003,00000,00003
00000,00001,-0001,00004
00001,00002,00001,00003
