delta1,delta2,delta3,delta4
00002,00003,-0001,00002
00000,00002,-0002,00004
00002,00003,-0001,00002
00002,00001,-0001,00002
00000,00003,-0001,00002
00003,00003,-0002,00003
00001,00003,00001,00004
00000,00002,-0001,00003
00004,00002,00000,00003
00005,00003,00000,00002
00004,00002,00000,00006
00004,00004,00001,00007
00006,00006,00004,00013
00012,00007,00006,00020
00012,00007,00006,00023
00012,00007,00006,00026
00012,00007,00006,00025
00012,00007,00006,00029
00012,00007,00006,00031
00022,00016,00019,00030
00022,00016,00019,00030
00024,00016,00019,00030
00024,00016,00019,00030
00024,00016,00019,00030
00028,00016,00019,00030
00026,00033,00032,00037
00026,00031,00032,00037
00026,00031,00032,00037
00026,00035,00032,00037
00026,00036,00032,00037
00026,00036,00032,00037
00038,00037,00023,00018
00035,00037,00017,00014
00035,00037,00017,00012
00035,00037,00017,00011
00035,00037,00017,00008
00035,00037,00017,00007
00035,00037,00017,00004
00011,00018,00005,00004
00008,00018,00004,00004
00005,00018,00000,00004
00005,00018,00002,00004
00004,00018,00002,00004
00004,00018,00000,00004
00002,00003,-0001,00002
00002,00004,-0001,00002
00002,-0003,-0001,00002
00003,00003,-0001,00001
00003,00003,-0001,00001
00003,00002,-0001,00001
00003,00004,-0001,00002
00002,00003,-0001,00001
00003,00002,-0001,00003
00001,00002,-0002,00001
00003,00002,-0002,00002
