delta1,delta2,delta3,delta4
00000,00000,-0001,00000
-0004,-0002,00003,00005
00000,00002,00001,00000
-0002,00002,00001,00000
00001,00001,00001,00001
00000,00000,00002,00001
00001,00002,00000,00000
00001,00003,00002,00003
00002,00002,00001,00002
00002,00003,00003,00006
00001,00003,00003,00007
00007,00002,00007,00010
00009,00005,00006,00017
00014,00008,00009,00019
00015,00010,00011,00023
00015,00010,00011,00023
00015,00010,00011,00023
00015,00010,00011,00020
00018,00016,00018,00023
00018,00016,00018,00023
00018,00016,00018,00022
00018,00016,00018,00020
00017,00022,00018,00021
00017,00020,00018,00022
00017,00020,00018,00020
00017,00020,00018,00020
00017,00020,00018,00019
00017,00018,00018,00019
00019,00021,00018,00019
00019,00023,00018,00019
00019,00021,00018,00019
00019,00020,00018,00019
00018,00020,00016,00015
00018,00020,00016,00015
00015,00023,00015,00012
00015,00020,00015,00012
00011,00022,00014,00008
00011,00019,00014,00008
00010,00020,00009,00003
00010,00017,00009,00003
00004,00017,00006,00003
00003,00010,00003,00001
00001,00005,00002,00001
00003,00005,00002,00000
00000,00004,00003,00001
-0002,00001,00002,00002
-0001,00003,00001,00001
-0001,00001,00002,00002
00000,00001,00002,00000
-0002,00000,00002,00001
-0001,00001,00001,00001
00000,00001,-0001,00000
00001,00002,00000,00001
00000,00002,00001,00002
-0001,-0001,00001,00000
