delta1,delta2,delta3,delta4
-0001,00005,-0001,00000
00000,00003,-0001,00002
00002,00003,00002,00002
00001,00001,00001,00003
00003,00004,00002,00003
00005,00005,00001,00006
00007,00008,00000,00006
00011,00011,00005,00009
00011,00009,00007,00013
00015,00021,00010,00013
00015,00010,00010,00013
00014,00015,00009,00019
00016,00013,00011,00020
00016,00013,00011,00020
00014,00014,00015,00023
00014,00014,00015,00023
00014,00014,00015,00023
00014,00014,00015,00021
00014,00014,00015,00024
00014,00014,00015,00023
00010,00013,00017,00023
00010,00015,00016,00019
00010,00012,00015,00017
00008,00010,00013,00016
00007,00011,00010,00013
00007,00011,00010,00014
00007,00011,00010,00013
00007,00011,00010,00013
00007,00011,00010,00013
00007,00011,00010,00013
00005,00008,00007,00010
00007,00008,00007,00009
00004,00008,00006,00008
00003,00005,00006,00007
00001,00004,00002,00004
00002,00003,00003,00002
00010,00010,00000,00004
00002,00002,00000,00002
-0002,00001,00000,00002
00000,00000,00000,00002
00000,00002,00000,00001
00000,00001,-0001,00002
00000,00000,-0002,-0001
00000,00004,00002,-0001
-0001,-0002,-0002,-0003
-0001,00001,-0001,00001
00000,-0001,-0001,00004
-0001,00001,-0001,00001
-0001,00001,00000,00001
00002,00003,00000,00000
00000,00000,00000,00001
00000,00002,00000,00000
-0002,00000,-0001,00000
-0001,00001,-0001,00000
00000,00001,-0001,-0003
