delta1,delta2,delta3,delta4
00003,00001,00001,00000
00002,00002,00002,00000
00002,00001,00000,00000
00003,00003,00001,00000
00000,00002,00002,00002
00004,00003,00001,-0001
00001,00001,00002,00000
00005,00002,00002,00001
00002,00002,00000,00000
00005,00002,00001,00001
00011,00005,00002,00002
00016,00006,00003,00008
00019,00006,00007,00014
00020,00013,00014,00020
00021,00013,00014,00023
00022,00013,00014,00020
00020,00013,00014,00020
00020,00013,00014,00019
00020,00013,00014,00019
00023,00019,00018,00022
00031,00019,00018,00023
00025,00019,00018,00022
00029,00019,00018,00021
00030,00019,00018,00024
00031,00019,00018,00027
00031,00020,00019,00027
00031,00022,00019,00027
00031,00022,00019,00027
00031,00023,00019,00027
00031,00020,00019,00027
00021,00019,00026,00031
00021,00019,00026,00031
00021,00019,00025,00031
00021,00019,00022,00031
00021,00019,00022,00031
00021,00019,00019,00031
00013,00014,00018,00022
00014,00014,00018,00022
00008,00014,00018,00022
00013,00014,00018,00022
00011,00014,00018,00022
00012,00014,00018,00022
00011,00009,00009,00015
00011,00009,00009,00015
00011,00009,00009,00013
00011,00009,00009,00012
00011,00009,00009,00011
00011,00009,00009,00012
00008,00008,00005,00009
00006,00006,00006,00008
00006,00005,00006,00011
00002,00003,00003,00009
00003,00003,00003,00004
00003,00004,00003,00004
00004,00004,00002,00003
