delta1,delta2,delta3,delta4
00009,00007,00008,00009
00008,00012,00009,00010
00010,00016,00014,00016
00013,00012,00014,00016
00011,00013,00013,00017
00018,00017,00018,00023
00000,00001,00000,-0001
00000,00000,00001,00003
00002,00000,00001,00004
00002,00000,00005,-0001
00006,00007,00008,00010
00010,00009,00013,00016
00018,00017,00021,00020
00018,00017,00019,00020
00022,00018,00025,00027
00021,00018,00028,00021
00013,00018,00025,00020
00013,00018,00025,00020
00013,00018,00024,00023
00013,00018,00023,00023
00013,00018,00023,00020
00008,00013,00014,00018
00008,00013,00010,00018
00008,00013,00008,00018
00008,00013,00007,00018
00008,00013,00007,00018
00008,00013,00006,00018
00000,00006,00002,00006
00003,00003,00001,00005
00002,00002,00001,00004
00002,00002,00002,00002
00003,00002,00000,-0001
-0001,00003,00001,00002
00001,00000,00000,00001
00002,00003,00000,00001
00001,00002,00000,00000
00003,00003,00000,00001
-0001,00000,00001,00003
00001,00003,-0001,00007
00000,00000,00000,00000
-0001,-0001,00000,00000
-0001,00000,00000,00000
00000,00001,00000,00000
00000,-0001,-0003,-0003
00000,-0001,-0001,-0001
-0003,-0002,-0001,-0001
00000,-0001,-0001,00000
-0001,00001,00001,00001
-0005,-0001,00001,00001
-0001,00001,00000,00001
-0002,00000,00000,00000
00001,00002,-0001,-0001
00002,-0003,00001,-0001
-0001,00001,00000,-0001
-0001,-0004,00000,00000
