delta1,delta2,delta3,delta4
00000,00001,00002,00002
00001,00001,00004,00003
00003,00004,00006,00003
00004,00004,00007,00004
00006,00006,00008,00008
00005,00010,00008,00006
00009,00010,00011,00011
00012,00015,00015,00013
00015,00022,00018,00018
00015,00021,00018,00018
00015,00021,00018,00018
00015,00021,00018,00018
00015,00022,00018,00018
00015,00019,00018,00018
00022,00020,00029,00029
00024,00019,00027,00032
00027,00019,00024,00033
00029,00019,00022,00036
00025,00019,00018,00037
00026,00019,00018,00035
00021,00007,00014,00034
00013,00003,00008,00023
00009,00003,00008,00023
00006,00003,00008,00023
00006,00003,00008,00023
00004,00003,00008,00023
00003,00003,00008,00023
00004,00001,00003,00004
00004,00001,00003,00005
00004,00001,00003,00003
00004,00001,00003,00002
00004,00001,00003,00003
00004,00001,00003,00002
00000,00000,00003,00001
00001,00000,00002,00000
-0004,00001,00002,00000
-0001,-0002,00003,00001
-0002,00001,00002,00000
-0001,-0001,00001,00000
-0002,-0003,00002,00001
00008,-0001,00000,-0004
-0002,-0003,00002,00001
-0003,-0002,00001,00002
00000,00000,00002,00000
00000,-0002,00003,00002
-0001,-0002,00002,00000
-0001,-0003,00001,00000
00000,-0003,00001,00001
-0002,-0003,00002,00000
00000,-0001,00001,00000
00000,-0001,00001,00002
-0002,-0003,00002,00000
00000,-0002,00000,00000
-0004,-0002,00003,00001
00000,00000,00002,00001
