delta1,delta2,delta3,delta4
00000,-0001,00001,00000
-0001,-0001,00000,00000
00000,00001,-0001,00000
00001,00001,00000,00001
00001,00002,-0001,-0002
00000,00003,-0001,00002
00002,00001,00001,-0001
00002,-0001,00000,00001
-0001,00001,00001,00001
00001,00000,00002,00001
00004,00002,00001,00001
00001,00002,00001,00002
00002,00002,00003,00004
00007,00001,00005,00011
00018,00009,00009,00026
00018,00009,00009,00031
00018,00009,00009,00040
00018,00009,00009,00037
00018,00009,00009,00042
00018,00009,00009,00037
00041,00034,00026,00036
00040,00034,00027,00036
00038,00037,00032,00036
00038,00042,00029,00036
00034,00041,00027,00036
00034,00039,00025,00036
00037,00036,00026,00027
00034,00029,00021,00022
00031,00029,00010,00007
00031,00029,00018,00012
00031,00029,00018,00010
00031,00029,00018,00008
00031,00029,00018,00006
00031,00029,00018,00005
00006,00021,00007,00004
00007,00021,00005,00004
00004,00021,00003,00004
00004,00021,00005,00004
00004,00021,00002,00004
00002,00021,00003,00004
00003,00006,00002,00000
00003,00003,00002,00000
00003,00003,00002,00000
00003,-0003,00002,00000
-0001,00001,00003,00002
-0001,00000,00003,00002
00000,00002,-0001,00003
00000,00001,00001,00001
-0001,00002,00002,00002
00001,00001,00000,00002
00000,00002,00000,-0001
-0002,00002,00000,00000
00001,00001,00001,00002
-0001,00001,00001,00001
-0001,00002,00003,00000
