delta1,delta2,delta3,delta4
00001,00002,00000,00002
00002,00002,00001,00003
00003,00003,00002,00005
00001,00003,00002,00002
00005,00006,00001,00003
00005,00007,00004,00004
00008,00009,00004,00007
00010,00010,00006,00006
00011,00013,00009,00007
00013,00015,00011,00013
00015,00016,00011,00015
00022,00016,00014,00017
00017,00016,00014,00017
00017,00019,00015,00021
00017,00019,00015,00023
00017,00019,00015,00020
00018,00018,00016,00025
00018,00018,00016,00025
00018,00018,00016,00026
00018,00018,00016,00026
00018,00018,00016,00027
00018,00018,00016,00024
00022,00019,00019,00027
00025,00019,00019,00027
00023,00019,00019,00027
00023,00019,00019,00027
00024,00019,00019,00027
00029,00019,00019,00027
00025,00015,00020,00034
00025,00015,00018,00034
00019,00012,00014,00033
00013,00011,00011,00027
00011,00011,00011,00027
00011,00011,00011,00027
00010,00011,00011,00027
00009,00011,00011,00027
00006,00011,00011,00027
00010,00005,00002,00013
00010,00005,00002,00004
00010,00005,00002,00007
00010,00005,00002,00007
00010,00005,00002,00009
00010,00005,00002,00006
00004,00002,00001,00005
00002,00002,00002,00005
00000,00000,00000,00003
00003,00001,00000,00002
00002,00002,00001,00001
00000,00000,-0001,00003
00001,00001,00002,-0001
00003,00002,00000,00002
00001,00000,00000,00002
00000,00000,00002,00002
00002,-0001,00000,00001
00001,-0002,00000,00002
