delta1,delta2,delta3,delta4
00002,00001,-0001,00005
00001,00001,-0001,00005
00003,00001,00000,00005
00000,00001,00001,00004
00004,00002,00000,00009
00002,00004,00003,00008
00006,00009,00003,00007
00010,00011,00005,00011
00012,00011,00010,00017
00013,00012,00011,00022
00013,00012,00011,00021
00013,00012,00011,00020
00014,00013,00010,00022
00014,00013,00010,00022
00014,00013,00010,00023
00014,00013,00010,00021
00014,00013,00010,00021
00014,00013,00010,00022
00012,00007,00005,00021
00008,00002,00001,00018
00006,00007,00002,00013
00006,00007,00002,00013
00006,00007,00002,00011
00006,00007,00002,00011
00006,00007,00002,00010
00006,00007,00002,00009
00001,00002,00002,00010
00005,00002,00001,00008
00002,00003,00000,00005
00002,00001,00001,00008
00001,00002,00000,00007
00000,00002,00000,00006
00001,00002,00000,00008
00002,00002,00003,00007
00001,00002,00000,00005
00002,00001,00002,00007
00003,00001,00000,00004
00000,-0001,00000,00007
00000,00000,00001,00009
00001,00003,00000,00004
00000,00001,00000,00006
00002,-0001,00000,00006
00000,00000,00000,00006
00000,00001,00002,00008
00004,00000,00000,00005
00001,00001,00000,00006
00000,00001,00000,00005
00001,00001,00002,00006
00000,00001,00000,00006
00001,00002,00000,00004
00002,-0003,00002,00006
-0004,-0002,00001,00006
00001,00001,00002,00005
00001,00001,-0001,00005
-0001,00001,00001,00005
