delta1,delta2,delta3,delta4
00001,00001,00000,-0002
00001,00001,00002,00003
00001,00000,-0001,-0001
00002,00001,00000,00000
00000,00000,00000,00001
00001,00001,00001,00004
00000,00000,00001,00000
00003,00000,00003,00002
00005,00001,00000,00001
00005,00003,00003,00003
00004,00002,00004,00008
00007,00005,00005,00010
00013,00008,00009,00014
00016,00012,00012,00021
00016,00012,00012,00023
00016,00012,00012,00018
00019,00021,00017,00020
00019,00018,00017,00022
00019,00018,00017,00022
00019,00018,00017,00021
00019,00018,00017,00023
00019,00018,00017,00020
00021,00022,00017,00019
00018,00019,00017,00019
00019,00017,00015,00012
00009,00015,00013,00010
00006,00013,00009,00005
00005,00011,00005,00003
00005,00006,00003,00000
00002,00005,00001,00001
00001,00002,00006,-0001
00000,00003,00002,00001
00002,00001,00000,00001
00001,00002,00003,00000
00001,00000,00003,00003
00002,00002,00000,-0002
-0005,00007,00001,-0001
00004,00005,00003,00004
00003,00004,00001,00001
00002,00001,00001,00002
00000,00001,00002,00002
00002,00005,-0001,00001
00003,00002,00001,00000
00001,00004,00004,00003
00000,00003,00000,00001
00001,00000,00001,00000
00001,00001,-0001,00000
00002,-0001,00000,00000
-0001,00000,00000,00000
00000,-0001,-0001,00000
00001,-0001,00000,00001
-0002,00000,00000,00000
00002,00001,-0001,00000
00000,00001,00000,00000
00000,00000,00001,00001
