delta1,delta2,delta3,delta4
-0001,00000,00000,00001
-0001,00000,00000,00002
00000,00001,00000,00001
-0001,00000,00001,00004
-0001,00001,00001,00002
-0002,00000,-0001,00000
-0002,00001,00000,00001
-0002,00000,00001,00003
-0001,00001,00000,00003
-0001,-0003,00000,00001
00000,00001,-0001,00002
00003,00001,00001,00002
00002,-0001,-0002,00003
00012,00000,00004,00002
00026,00011,-0001,00006
00027,00011,-0001,00006
00029,00011,-0001,00006
00034,00011,-0001,00006
00032,00011,-0001,00006
00033,00011,-0001,00006
00032,00021,00029,00031
00032,00026,00032,00040
00032,00024,00033,00041
00032,00025,00034,00043
00032,00027,00034,00041
00032,00031,00031,00041
00037,00031,00029,00041
00049,00030,00032,00043
00037,00029,00033,00051
00022,00018,00030,00040
00008,00012,00018,00027
00007,00011,00018,00027
00010,00006,00018,00027
00006,00009,00018,00027
00008,00003,00018,00027
00003,00005,00018,00027
00004,00006,00006,00011
00004,00006,00005,00013
00004,00006,00003,00010
00004,00006,00004,00011
00004,00006,00002,00007
00004,00006,00003,00007
00002,00003,00003,00006
00000,00000,00001,00005
00003,00001,00001,00005
-0002,00000,00002,00001
00002,00000,00001,00004
-0001,00002,00000,00003
-0001,00000,00000,00002
00000,-0001,00001,00004
-0001,00000,00001,00003
00000,00001,00001,00001
00000,00001,-0001,00003
-0001,00001,00000,00005
00000,00001,-0001,00003
