delta1,delta2,delta3,delta4
00002,00002,-0001,00001
00002,00002,00000,00001
00001,00002,00001,00002
00001,00002,00002,00000
00000,00002,00000,00001
00001,00001,-0001,00003
00001,00002,00000,00001
00001,00002,-0001,00001
00002,00002,-0002,00001
00001,00001,-0002,00002
00003,00002,-0001,00001
00003,00004,00000,00004
00004,00004,00002,00008
00010,00005,00003,00018
00017,00008,00008,00030
00017,00008,00008,00033
00017,00008,00008,00036
00017,00008,00008,00041
00017,00008,00008,00044
00017,00008,00008,00046
00030,00025,00035,00048
00029,00030,00037,00048
00031,00031,00041,00048
00033,00033,00043,00048
00036,00038,00043,00048
00042,00041,00041,00048
00043,00046,00035,00028
00038,00055,00012,00011
00038,00055,00010,00008
00038,00055,00006,00006
00038,00055,00003,00004
00038,00055,00002,00001
00038,00055,00001,00003
00004,00007,00001,00002
00005,00004,00001,00002
00006,00006,00001,00002
00002,00002,00001,00002
00001,00002,00001,00002
00001,00002,00001,00002
00001,00002,00001,00001
00004,-0001,-0002,00002
00001,00004,-0001,00003
00000,00003,-0002,00001
00001,00003,-0001,00003
00003,00004,-0001,00001
00002,00002,-0002,00002
00004,-0001,00000,00002
00002,00000,-0001,00002
00000,00002,-0002,00002
00000,00002,-0001,00001
00002,00002,-0002,00001
00001,00002,-0001,00001
00001,00002,-0001,00000
00001,00001,-0001,00001
00001,00003,-0001,00001
