delta1,delta2,delta3,delta4
00001,00001,00001,00001
00000,00001,00001,00001
00003,00000,00002,00000
00000,00001,00003,00001
00004,00003,00000,00001
00001,00000,00003,00001
00003,00000,00001,00002
00001,00001,00002,00000
00002,00001,00001,00003
00004,00002,00002,00003
00006,00005,00005,00006
00010,00009,00007,00011
00012,00010,00014,00014
00017,00012,00014,00019
00014,00013,00014,00023
00014,00013,00014,00016
00016,00011,00018,00021
00016,00011,00018,00018
00013,00009,00015,00020
00013,00009,00015,00020
00012,00011,00012,00016
00009,00006,00010,00013
00003,00008,00005,00009
00005,00004,00004,00006
00004,00003,00004,00004
00004,00003,00003,00003
00003,00000,00001,00002
-0001,00001,00001,00001
00002,00001,00002,00002
00001,00002,00002,00002
00002,00001,00002,00002
00002,00004,00005,-0002
00002,00000,00001,-0001
00004,-0001,00002,00005
00001,00001,-0001,00000
00002,00001,00001,00002
00001,00000,00001,-0001
00002,00002,00000,00001
00002,00000,00001,00000
00001,00001,00002,00001
00001,00003,00000,00001
00000,00002,00002,00001
-0001,00002,00003,00001
00001,00002,00001,00001
00000,00000,00002,-0002
00000,00002,00002,00001
00002,-0001,00002,00000
00001,00001,00001,-0001
00002,00002,00001,00001
00002,00001,00001,00001
00003,00002,00000,00000
00001,00001,00001,00000
00002,-0001,00000,00002
00002,00002,00001,00000
-0002,00000,00002,00001
