delta1,delta2,delta3,delta4
-0001,00003,-0001,00001
00001,00001,00000,00000
00002,00002,-0001,00002
00002,00000,-0001,00000
00001,00002,-0002,00000
00001,00000,-0001,00002
-0001,-0001,00001,00002
00000,00003,-0001,00002
00003,00001,-0002,00002
00003,00003,-0001,00004
00003,00003,00000,00002
00004,00002,00001,00005
00007,00004,00001,00012
00009,00008,00007,00019
00019,00015,00015,00029
00019,00015,00015,00029
00019,00015,00015,00030
00019,00015,00015,00032
00019,00015,00015,00035
00019,00015,00015,00035
00023,00025,00026,00041
00027,00026,00027,00041
00031,00026,00027,00041
00035,00027,00026,00041
00031,00029,00023,00041
00032,00028,00018,00041
00024,00028,00013,00008
00024,00028,00013,00006
00024,00028,00013,00006
00024,00028,00013,00002
00024,00028,00013,00003
00024,00028,00013,00005
00004,00006,00002,00001
00002,00003,00002,00001
00003,00003,00002,00001
00003,00002,00002,00001
00002,00003,00002,00001
00002,00002,00002,00001
00003,00003,00000,-0001
00002,00002,-0001,00001
00002,00002,00000,00002
00002,00003,-0002,00001
00004,00002,-0003,00000
00000,00002,-0001,00003
00000,00003,-0001,00001
00002,00003,-0002,00001
00002,00004,-0004,00001
00005,00000,-0001,00002
00002,00001,-0002,00002
00001,00005,-0001,00002
00002,00002,-0002,00002
00001,00001,-0001,00002
00004,00000,-0001,00000
00002,00002,-0003,00002
00001,00001,-0001,00001
