delta1,delta2,delta3,delta4
00002,00002,-0001,00001
00002,00000,00000,00002
00002,00001,-0002,00002
00001,00003,-0001,00001
00001,00002,-0001,00001
00002,00004,-0001,00003
00001,00003,00000,00003
00004,00001,00002,00001
00001,-0002,00006,00004
00004,00003,-0002,00008
00003,00003,00000,00003
00004,00004,00000,00006
00003,00005,00002,00008
00007,00003,00004,00013
00012,00007,00007,00023
00012,00007,00007,00021
00012,00007,00007,00018
00017,00010,00012,00025
00017,00010,00012,00028
00017,00010,00012,00028
00017,00010,00012,00027
00017,00010,00012,00028
00017,00010,00012,00030
00020,00021,00022,00029
00022,00023,00024,00029
00020,00025,00023,00029
00020,00025,00024,00029
00021,00027,00020,00029
00023,00026,00020,00029
00023,00026,00017,00029
00026,00026,00017,00029
00025,00026,00017,00029
00020,00027,00012,00013
00020,00027,00012,00009
00020,00027,00012,00009
00020,00027,00012,00006
00020,00027,00012,00007
00020,00027,00012,00004
00005,00010,00002,00004
00005,00010,00002,00004
00004,00007,00002,00004
00004,00005,00002,00004
00006,00004,00002,00004
00002,00005,00002,00004
00004,00004,00001,00002
00002,00001,00000,00002
00000,00002,00000,00002
00001,00005,-0002,00002
00002,00003,00000,00004
00002,00002,-0001,00002
00001,00004,-0001,00002
00002,00001,-0001,00002
00002,00000,00002,00001
00002,00003,-0002,00003
00002,00003,-0001,00003
