delta1,delta2,delta3,delta4
00013,00014,00013,00020
00013,00014,00013,00018
00012,00014,00013,00021
00012,00014,00013,00021
00012,00014,00013,00021
00012,00014,00013,00022
00012,00014,00013,00021
00012,00014,00013,00022
00013,00015,00015,00020
00013,00018,00018,00018
00019,00019,00017,00017
00016,00022,00015,00012
00016,00020,00015,00011
00016,00020,00015,00011
00016,00024,00015,00009
00016,00021,00015,00008
00016,00023,00015,00008
00016,00014,00015,00008
00014,00021,00007,00006
00014,00021,00007,00006
00014,00015,00007,00006
00011,00016,00005,00004
00010,00011,00004,00006
00005,00011,00003,00003
00006,00006,00000,00001
00003,00006,00000,00001
00004,00006,00000,00002
00003,00006,00000,00002
00002,00005,-0001,00002
00003,00005,00000,00002
00003,00005,00000,00000
00002,00003,00000,00001
00001,00005,00000,00001
00001,00004,00001,00002
00002,00003,00000,00000
00002,00004,-0002,00003
00001,00002,00000,00001
00002,00004,00000,00000
00002,00003,-0001,00001
00001,00005,00001,00001
00001,00003,00001,00001
00001,00004,00000,00002
00003,00004,00001,00002
00004,00005,00000,00001
00002,00004,00000,00002
00003,00005,00001,00002
00001,00002,00001,00005
-0001,00007,-0004,00004
00003,00005,-0002,00003
00002,00003,-0001,00001
00001,00001,00001,00002
00002,00003,-0002,00001
00002,00004,00001,00000
00001,00004,00000,00001
00000,00002,00001,00001
