delta1,delta2,delta3,delta4
00002,00002,-0002,00000
00002,00003,-0001,00002
00002,00002,00000,00002
00002,00004,-0001,00000
-0001,00003,00001,00003
00000,00003,-0001,00002
00002,00002,00000,00003
00002,00002,00001,00003
00000,00003,00000,00004
00003,00004,00000,00006
00005,00005,00001,00008
00003,00005,00003,00012
00009,00007,00006,00018
00014,00010,00009,00019
00017,00015,00013,00024
00017,00015,00013,00024
00017,00015,00013,00023
00017,00015,00013,00024
00017,00015,00013,00022
00017,00015,00013,00023
00020,00023,00020,00023
00019,00024,00020,00023
00019,00024,00020,00023
00019,00025,00018,00023
00019,00026,00018,00023
00019,00024,00018,00023
00021,00027,00013,00013
00017,00027,00013,00012
00017,00027,00013,00010
00017,00027,00013,00010
00017,00027,00013,00007
00017,00027,00013,00007
00010,00015,00004,00006
00010,00013,00004,00006
00010,00011,00004,00006
00010,00008,00004,00006
00010,00005,00004,00006
00010,00009,00004,00006
00005,00004,-0001,00001
00004,00003,-0001,00002
00001,00005,00000,00003
00002,00003,00001,00002
00003,00002,-0001,00003
00002,00002,-0001,00001
00001,00004,00000,00002
00003,00004,00000,00007
00003,00002,00000,-0002
00001,00006,-0001,00002
00000,00001,00000,00001
00000,00001,00000,00002
00002,00003,00000,00002
00001,00002,00000,00001
00001,00002,-0002,00002
00001,00002,-0003,00003
00000,00001,-0001,00002
