delta1,delta2,delta3,delta4
00000,00000,-0002,-0001
00000,00002,00001,00003
00000,00002,00001,00002
00000,00001,-0001,00001
00001,00000,00000,00001
-0001,00001,00002,00002
00000,00002,00000,00000
-0002,00000,00006,00002
00001,00001,00003,00007
00003,00003,00003,00008
00007,00004,00004,00012
00012,00008,00010,00019
00019,00017,00014,00019
00019,00022,00016,00019
00019,00023,00016,00019
00019,00023,00016,00019
00019,00020,00016,00019
00013,00015,00011,00011
00010,00016,00008,00005
00009,00014,00004,00005
00003,00008,00001,00002
00001,00002,-0001,00001
-0001,00001,-0002,00000
-0001,00001,-0002,00000
00001,00003,-0002,-0001
00000,00002,-0002,00002
00003,00002,-0001,00002
00000,00000,-0003,00001
00001,00002,-0003,00003
00001,00002,-0003,00000
-0003,00001,00000,00001
00000,00000,00000,00000
-0002,00000,-0001,00001
-0002,00000,-0002,00000
-0002,00000,00000,00000
-0003,00000,00002,-0001
-0001,00001,00000,00001
00000,00000,-0002,00001
00000,00001,-0002,00001
00001,00002,-0001,00000
-0001,00000,00000,00000
00002,-0001,-0001,-0002
-0002,-0001,00000,-0005
-0001,-0001,-0002,00000
-0001,00000,-0002,00001
-0003,00001,00000,00000
-0001,00000,-0001,-0001
-0002,-0001,00000,00003
-0001,-0001,-0001,00001
00000,00000,-0001,00000
00000,00000,-0002,-0001
00001,00000,-0002,-0001
-0001,-0001,-0001,-0001
-0001,-0001,-0002,00000
00002,-0001,00001,00000
