delta1,delta2,delta3,delta4
00000,00000,-0002,00002
00001,00000,-0002,00004
00002,00001,-0002,00001
00001,00002,-0002,00001
00000,00000,00000,00002
00001,00001,-0002,00003
00002,00001,00000,00004
00004,00002,-0001,00004
00004,00003,-0002,00004
00004,00003,-0001,00005
00008,00004,00001,00008
00008,00005,00005,00014
00009,00004,00009,00018
00010,00012,00011,00021
00010,00012,00011,00024
00010,00012,00011,00025
00010,00012,00011,00022
00010,00012,00011,00019
00017,00016,00014,00021
00017,00016,00014,00017
00013,00019,00011,00011
00008,00014,00001,00005
00004,00006,00001,00002
00002,00004,-0001,00002
00003,00001,-0001,00002
00002,00002,-0001,00002
00004,00002,00003,00002
00001,00001,00000,00003
00003,00004,-0002,00001
00001,00001,00000,00002
00002,-0001,00000,00001
00001,00000,-0003,00001
00001,00001,-0003,00002
-0001,00001,-0001,00001
00003,00000,-0002,00004
00002,00001,-0003,00002
00001,00001,-0001,00003
00000,00001,-0001,00002
00001,00001,-0003,00002
00002,00001,-0003,00000
00001,00001,-0002,00002
00001,-0001,-0003,00002
00001,00001,-0002,00001
00000,00003,-0002,00000
-0004,00001,00000,00001
00002,00000,-0003,00001
00000,00001,-0002,00000
00000,-0001,-0002,00001
-0001,00000,-0002,-0001
00003,00001,-0002,00002
00000,-0001,-0002,00002
00002,00000,-0002,00001
00001,00000,-0002,00001
00000,00001,-0002,00001
00000,00001,-0001,00002
