delta1,delta2,delta3,delta4
00000,-0002,00001,00006
-0001,-0001,00001,00005
00000,00000,00003,00005
-0002,00000,00001,00005
00001,00000,00002,00005
00001,-0001,00000,00004
00000,-0001,00001,00004
00000,00001,00000,00005
00001,00003,00003,00007
00003,00003,00002,00005
00003,00003,00002,00007
00007,00006,00005,00007
00012,00011,00008,00013
00015,00012,00012,00019
00016,00013,00014,00026
00016,00013,00014,00025
00016,00013,00014,00026
00016,00013,00014,00025
00016,00013,00014,00026
00016,00013,00014,00027
00015,00010,00011,00024
00010,00010,00008,00022
00010,00004,00007,00020
00006,00003,00004,00015
00006,00003,00004,00012
00006,00003,00004,00014
00006,00003,00004,00015
00006,00003,00004,00011
00006,00003,00004,00011
00004,00004,00003,00013
-0003,00002,00004,00012
00002,00004,00001,00009
00001,00001,00002,00009
00001,00000,00003,00008
00001,00001,00002,00007
00002,00003,00002,00008
00002,00000,00002,00006
00002,00001,00003,00003
00002,00002,00002,00005
00001,00001,00000,00007
00001,-0001,00002,00006
00002,00001,00000,00005
-0002,00002,00002,00003
00000,00002,00001,00007
00002,00001,00000,00004
00001,00001,00001,00004
00000,-0001,00001,00005
00000,00000,00001,00007
00002,-0003,00008,00003
00002,00000,00000,00004
00000,-0001,00001,00005
00000,00000,00002,00005
-0001,00000,00001,00005
-0002,00000,00004,00010
00001,00000,00002,00005
