delta1,delta2,delta3,delta4
00002,00003,-0001,00004
00002,00004,-0002,00002
00001,00003,00000,00002
00001,00002,-0001,00003
00002,00002,00000,00001
00002,00004,00000,00001
00002,00001,00000,00001
00002,00001,-0002,00002
00004,00003,-0002,00001
00004,00003,00000,00003
00003,00003,00001,00005
00002,00003,00001,00008
00006,00004,00003,00010
00008,00005,00006,00018
00014,00006,00008,00025
00014,00006,00008,00031
00014,00006,00008,00040
00014,00006,00008,00036
00014,00006,00008,00042
00014,00006,00008,00042
00025,00017,00026,00048
00029,00017,00024,00048
00028,00017,00034,00048
00029,00017,00039,00048
00035,00017,00042,00048
00038,00017,00040,00048
00039,00040,00036,00038
00039,00041,00036,00038
00039,00043,00036,00038
00039,00045,00036,00038
00039,00043,00036,00038
00039,00039,00036,00038
00029,00037,00014,00013
00029,00037,00010,00011
00029,00037,00008,00009
00029,00037,00006,00008
00029,00037,00006,00008
00029,00037,00004,00006
00007,00012,00002,00004
00007,00010,00002,00004
00007,00007,00002,00004
00004,00008,00002,00004
00004,00005,00002,00004
00001,00004,00002,00004
00004,00004,00000,00002
00002,00003,00000,00002
00002,00000,00001,00004
00002,00003,00000,00003
00002,00002,00000,00003
00003,00001,00000,00002
00002,00002,-0001,00003
00002,00004,-0001,00005
00002,00004,00000,00002
00000,00001,00001,00001
00002,00003,00000,-0002
