delta1,delta2,delta3,delta4
00002,00001,-0003,-0002
00001,00002,00000,00002
00001,00002,00000,00001
00001,00003,-0001,00002
00003,00003,-0002,00003
00001,00002,-0003,00002
00001,00003,-0001,00002
00003,00001,-0001,00005
00005,00004,00000,00002
00004,00002,00000,00005
00006,00004,00001,00009
00008,00005,00003,00012
00013,00009,00008,00021
00013,00009,00008,00021
00013,00009,00008,00023
00013,00009,00008,00024
00013,00009,00008,00029
00013,00009,00008,00026
00019,00022,00020,00028
00019,00020,00023,00028
00019,00020,00025,00028
00019,00025,00025,00028
00019,00028,00027,00028
00019,00030,00026,00028
00019,00032,00026,00028
00019,00032,00026,00028
00021,00025,00009,00011
00019,00025,00007,00008
00019,00025,00005,00008
00019,00025,00003,00007
00019,00025,00003,00006
00019,00025,00003,00004
00010,00010,00001,00004
00010,00008,00001,00004
00010,00005,00001,00004
00010,00004,00001,00004
00010,00004,00001,00004
00010,00004,00001,00004
00005,00006,-0002,00003
00003,00003,-0003,00002
00005,00003,-0003,00002
00002,00004,-0001,00004
00002,00003,-0001,00002
00001,00002,-0002,00001
00003,00003,-0002,00003
00003,00002,-0002,00002
00002,00002,-0003,00002
00002,00001,-0003,00001
00000,00002,-0003,00001
00001,00005,-0002,00002
00002,00003,-0002,00002
00002,00001,-0002,00003
00000,00003,-0003,00002
00002,00001,-0003,00003
00003,00002,-0002,00001
