delta1,delta2,delta3,delta4
-0001,00000,00001,00004
00000,00000,00001,00002
00000,-0001,00000,00006
00001,00001,00001,00005
00001,-0001,00001,00004
00001,00000,-0001,00006
00000,00001,00002,00004
00000,-0004,00001,00005
00000,00004,-0001,00009
00001,00001,00000,00005
00002,00001,00002,00006
-0001,00004,00001,00005
00003,00004,00003,00006
00010,00009,00005,00008
00007,00010,00015,00026
00007,00010,00015,00027
00007,00010,00015,00030
00007,00010,00015,00030
00007,00010,00015,00027
00007,00010,00015,00027
00012,00011,00009,00022
00008,00005,00005,00017
00004,00003,00004,00008
00004,00003,00004,00012
00004,00003,00004,00013
00004,00003,00004,00010
00004,00003,00004,00008
00004,00003,00004,00008
00004,00000,00002,00007
00001,00002,00002,00008
00003,00000,00002,00006
00001,-0001,00000,00008
-0001,00000,00001,00005
-0001,00000,00001,00006
00001,00001,00002,00006
00000,-0003,00004,00005
00002,00003,-0001,00006
00000,00000,00001,00006
00001,00002,00001,00005
00001,00002,00002,00005
-0001,-0001,00001,00007
00000,-0001,00001,00004
00000,00000,00000,00004
00001,00000,00001,00004
00000,00002,00001,00006
00000,-0001,00002,00004
-0002,-0001,00001,00004
00000,-0001,00001,00004
00000,00001,00001,00004
00000,-0001,00001,00004
00000,-0001,00001,00003
00002,00001,-0002,00006
00000,00002,00001,00004
00003,-0001,00001,00005
-0003,-0001,00000,00006
