delta1,delta2,delta3,delta4
00001,00001,-0001,00002
00000,00001,00000,00001
00000,-0004,00000,00000
-0002,00001,00000,00001
00000,00002,00000,00002
00000,00001,00000,00001
00000,00000,00002,00001
00000,00001,-0001,00002
00001,00001,00000,00002
00002,00000,00001,00003
00006,00004,00002,00006
00013,00010,00006,00011
00018,00018,00014,00018
00014,00014,00016,00021
00014,00014,00016,00026
00014,00014,00016,00023
00014,00014,00016,00025
00014,00014,00016,00026
00014,00014,00016,00024
00017,00015,00016,00024
00009,00009,00013,00018
00007,00007,00008,00014
00007,00007,00008,00014
00007,00007,00008,00011
00007,00007,00008,00010
00007,00007,00008,00013
00007,00007,00008,00013
00002,00003,00004,00007
00003,00003,00002,00007
00001,00001,00002,00005
-0001,00000,00000,00001
00004,00002,00003,00003
00001,00002,00002,00005
00001,00001,00001,00004
00000,00001,00000,00003
-0001,00001,00000,00001
00002,00001,00000,00002
00000,00001,00002,00003
00003,00000,00000,00003
00001,00001,-0001,00002
00001,00002,00000,00002
00000,00000,00001,00001
00000,00001,00002,00003
00000,00004,00002,00002
-0001,00002,00002,00003
00000,00000,00002,00003
-0001,00000,00000,00002
00002,00001,00001,00002
00000,00001,00000,00001
-0003,00001,00000,00001
-0003,-0002,00001,00005
-0002,00000,00000,00001
-0001,00000,00001,00002
00002,-0003,00000,00002
00000,00000,00001,00002
