delta1,delta2,delta3,delta4
00001,00000,00000,00000
00001,00001,00000,00002
00003,00001,00001,00000
00002,00001,00001,00003
00000,00000,00002,00003
00002,00000,00001,00004
00003,00002,00001,00002
00002,00002,00003,00002
00004,00003,00002,00004
00006,00005,00002,00003
00006,00009,00004,00006
00010,00011,00006,00005
00012,00015,00010,00012
00017,00018,00014,00018
00019,00020,00021,00025
00019,00020,00022,00026
00019,00020,00026,00030
00019,00018,00024,00032
00019,00018,00024,00035
00019,00018,00023,00035
00023,00016,00020,00036
00021,00016,00020,00036
00020,00016,00020,00036
00015,00011,00014,00033
00015,00011,00013,00033
00015,00011,00012,00033
00015,00011,00008,00033
00015,00011,00008,00033
00015,00011,00008,00033
00013,00006,00006,00019
00009,00004,00004,00018
00007,00003,00004,00011
00007,00003,00004,00010
00007,00003,00004,00011
00007,00003,00004,00008
00007,00003,00004,00005
00007,00003,00004,00006
00004,00001,00002,00006
00004,00001,00001,00005
00001,00002,00002,00006
00003,00003,00001,00005
00003,00001,00001,00003
00001,00001,00001,00005
00002,00001,00002,00004
00002,00002,00000,00004
00002,00000,00000,00004
00002,00001,00001,00004
00003,-0001,00003,00004
00004,00002,00002,00005
00002,00001,00001,00004
00002,00000,00000,00005
00003,00000,00001,00003
00002,00000,00002,00003
00003,00002,00001,00003
00000,-0001,00003,00001
