delta1,delta2,delta3,delta4
00000,00001,-0001,00001
00002,00001,00000,00001
00001,00002,-0001,00002
00000,00001,-0001,00000
00003,00001,-0002,00000
00001,00001,-0001,00000
00002,00001,-0002,00003
00001,00002,-0001,00000
00003,00001,00000,00003
00002,00004,00000,00004
00005,00006,00001,00007
00008,00006,00004,00012
00012,00006,00008,00020
00012,00006,00008,00022
00012,00006,00008,00024
00012,00006,00008,00020
00014,00019,00023,00026
00014,00019,00020,00026
00014,00019,00020,00028
00014,00019,00025,00025
00014,00019,00028,00031
00014,00019,00028,00034
00014,00019,00026,00034
00014,00019,00029,00034
00023,00025,00028,00026
00026,00027,00028,00026
00023,00024,00028,00026
00022,00028,00028,00026
00024,00022,00028,00026
00022,00024,00028,00026
00019,00026,00012,00010
00019,00026,00010,00009
00019,00026,00008,00006
00019,00026,00006,00007
00019,00026,00006,00005
00019,00026,00003,00005
00005,00012,00001,00002
00005,00010,00001,00002
00007,00008,00001,00002
00004,00010,00001,00002
00003,00003,00001,00002
00003,00004,00001,00002
00003,00004,-0001,-0001
00003,00003,00000,00000
00002,00002,00000,00002
00002,00003,00000,00001
00003,00001,00000,00003
00002,00003,-0002,00000
00003,00002,-0003,00000
00000,00001,-0003,00000
00003,00002,-0002,-0001
00000,-0001,00000,00001
00002,00001,-0002,00001
00000,00002,-0002,00002
00001,00002,00000,00003
