delta1,delta2,delta3,delta4
00000,00001,00000,00002
00001,00001,00000,00002
-0001,00002,00000,00002
00001,00002,-0001,00000
00002,00004,00002,00003
00001,00002,00001,00001
00001,00000,00001,00002
00002,00003,-0001,00002
00002,00000,00000,00002
00000,00001,00000,00002
00002,00002,00000,00001
00001,00003,00000,00003
00003,00004,00001,00006
00007,00003,00002,00013
00012,00005,00007,00027
00012,00005,00007,00032
00012,00005,00007,00035
00012,00005,00007,00036
00012,00005,00007,00036
00012,00005,00007,00037
00024,00020,00024,00036
00025,00024,00025,00036
00023,00021,00027,00036
00023,00024,00027,00036
00020,00026,00022,00036
00020,00023,00022,00036
00020,00023,00022,00036
00015,00021,00011,00011
00015,00021,00008,00009
00015,00021,00006,00006
00015,00021,00005,00006
00015,00021,00004,00005
00015,00021,00002,00005
00006,00006,-0001,00002
00006,00005,-0001,00002
00006,00005,-0001,00002
00006,00001,-0001,00002
00006,00005,-0001,00002
00006,00002,-0001,00002
00002,00001,00001,00002
00000,00003,00001,00000
00003,00003,00000,00002
00001,00003,-0001,00001
-0001,00001,-0002,00000
00007,00002,00003,-0002
00001,00002,-0002,00002
00002,00001,-0001,00000
00003,00003,-0002,00000
-0002,00000,-0002,00002
00003,00002,-0001,00002
-0001,00002,-0001,00000
00001,00001,-0003,00000
00003,00002,-0003,00001
00002,00003,-0003,00001
00001,00001,-0002,00000
