delta1,delta2,delta3,delta4
00001,-0001,00000,00001
00004,00001,00001,00005
00001,00000,00001,00000
00000,00000,00001,00001
00002,00001,00003,00001
00000,00000,00001,00001
00001,00000,00002,00004
00002,00002,00001,00000
00002,00002,00001,00002
00006,00003,00002,00005
00005,00004,00005,00007
00009,00009,00011,00014
00015,00015,00017,00018
00019,00018,00022,00021
00019,00018,00024,00025
00019,00018,00025,00024
00019,00018,00027,00026
00019,00018,00029,00026
00019,00018,00029,00029
00022,00020,00031,00031
00021,00020,00031,00031
00022,00020,00031,00031
00020,00022,00031,00031
00020,00015,00031,00031
00023,00015,00031,00031
00022,00015,00031,00031
00023,00015,00031,00031
00025,00015,00031,00031
00020,00015,00031,00031
00027,00018,00037,00040
00017,00018,00037,00040
00021,00020,00033,00033
00020,00019,00033,00033
00019,00018,00029,00029
00016,00017,00025,00026
00017,00016,00024,00023
00015,00015,00024,00024
00015,00012,00020,00020
00016,00012,00017,00018
00013,00009,00015,00013
00013,00009,00015,00017
00013,00009,00016,00017
00013,00011,00012,00013
00013,00011,00010,00012
00013,00011,00014,00016
00013,00011,00012,00016
00013,00011,00011,00016
00013,00011,00012,00016
00009,00005,00010,00013
00009,00005,00010,00012
00009,00005,00010,00008
00009,00005,00010,00010
00009,00005,00010,00009
00009,00005,00010,00009
00006,00008,00006,00008
