delta1,delta2,delta3,delta4
00003,00003,-0001,00001
00001,00001,00000,00000
00001,00002,-0001,00000
00003,00002,-0002,00001
00001,00001,00000,00001
00001,00000,-0001,00002
-0002,-0001,-0001,00002
00001,00001,00000,00001
00000,-0001,-0003,-0002
00000,00004,00001,00002
00001,00002,00000,00001
00002,00003,00000,00006
00005,00002,00001,00008
00011,00007,00005,00019
00019,00015,00016,00028
00019,00015,00016,00034
00019,00015,00016,00034
00019,00015,00016,00036
00019,00015,00016,00036
00019,00015,00016,00036
00028,00033,00032,00030
00032,00034,00027,00030
00036,00035,00024,00030
00029,00038,00017,00030
00023,00039,00017,00030
00017,00029,00017,00030
00011,00023,00003,00005
00011,00023,00003,00004
00011,00023,00003,00007
00011,00023,00003,00003
00011,00023,00003,00002
00011,00023,00003,00002
00004,00003,00000,00001
00004,00002,00000,00001
00004,00003,00000,00001
00004,00002,00000,00001
00004,00002,00000,00001
00004,00002,00000,00001
00001,00002,-0002,00002
00001,00002,-0002,00003
00004,00005,-0002,00002
00002,00002,00002,00002
00003,00002,-0002,00003
00000,00001,-0002,00001
00002,00002,-0001,00001
00003,00002,-0001,00002
00001,00002,00000,00002
00001,00001,-0001,00002
00002,00003,-0001,00002
-0001,00003,00000,00004
00003,00002,-0001,00001
00001,00001,00000,00003
00003,00002,-0002,00001
00000,00002,-0001,00000
00001,00001,-0001,00003
