delta1,delta2,delta3,delta4
00003,00003,00005,-0001
00002,00001,00001,00000
00001,00002,00001,00002
00003,00002,00002,00002
00002,00002,00003,00002
00003,00002,00003,00004
00006,00004,00004,00005
00007,00004,00005,00009
00011,00008,00010,00015
00013,00011,00012,00017
00017,00020,00016,00019
00017,00020,00016,00019
00018,00018,00017,00022
00018,00018,00017,00011
00024,00023,00020,00018
00025,00025,00019,00018
00025,00028,00019,00018
00021,00030,00019,00018
00021,00029,00019,00018
00017,00032,00019,00018
00014,00035,00014,00008
00009,00026,00008,00004
00004,00012,00004,00002
00004,00010,00004,00002
00004,00005,00004,00002
00004,00005,00004,00002
00004,00007,00004,00002
00004,00004,00004,00002
00003,00004,00004,00002
00002,00005,00003,00003
00003,00002,00002,00000
00002,00002,00004,00003
00003,00003,00002,00002
00002,00003,00002,00001
00004,00003,00002,00001
00002,00002,00003,00003
00003,00003,00002,00002
00001,00000,00004,00001
00001,00000,00002,00001
00000,00001,00003,00003
00002,00002,00001,00001
00001,00003,00003,00002
00002,00001,00001,00003
00000,00000,00003,00001
00002,00002,00002,00001
00002,00002,00002,00000
00000,00003,00002,00002
00001,00002,00002,00002
00002,00002,00001,00001
-0001,00000,00001,-0001
00002,00004,00003,00000
00001,00001,00001,00000
00001,00001,00001,00000
00000,00002,00001,00000
00001,00002,00002,00000
