delta1,delta2,delta3,delta4
00002,00002,-0001,00002
00002,00000,00002,00002
00000,00004,-0001,00001
00001,00000,-0003,00002
00002,00002,00000,00001
00001,00002,00000,00001
00001,00001,-0002,00002
00002,00003,00001,00002
00002,00003,00001,-0001
00002,00002,00000,00001
00001,00002,00001,00003
00001,00003,-0001,00002
00004,00003,00002,00006
00010,00005,00003,00013
00015,00008,00010,00024
00015,00008,00010,00028
00015,00008,00010,00031
00015,00008,00010,00032
00015,00008,00010,00034
00015,00008,00010,00029
00024,00026,00030,00034
00028,00028,00029,00034
00030,00028,00029,00034
00033,00036,00025,00034
00027,00036,00018,00034
00021,00033,00018,00034
00014,00027,00008,00007
00010,00027,00008,00004
00008,00027,00008,00005
00006,00027,00008,00004
00002,00027,00008,00003
00003,00027,00008,00001
00002,00003,00000,00002
00002,00002,00000,00002
00002,00001,00000,00002
00002,00002,00000,00002
00002,00002,00000,00002
00002,00002,00000,00002
00001,00000,-0002,00002
00004,00002,-0001,00001
00001,00001,00001,00002
00000,00004,-0002,00003
00003,00002,-0002,00001
00001,00002,-0001,00002
00001,00001,-0003,00003
00001,00000,-0001,00002
00002,00002,00000,00002
00002,00001,00000,00002
00000,00000,-0001,00002
-0002,00002,-0001,00001
00002,00001,-0002,00002
00000,00002,00000,00002
00000,00002,-0001,00001
00002,00002,-0001,00002
-0005,00001,00000,00002
