delta1,delta2,delta3,delta4
-0004,00004,00002,00001
-0001,-0001,00003,00002
00001,-0002,00004,00002
00001,00000,00004,00000
00001,00000,00005,00001
00002,-0002,00006,00002
00000,00001,00005,00002
00001,00002,00005,00003
00001,00007,00005,00004
00001,00012,00007,00002
00003,00006,00008,00008
00008,00009,00012,00008
00010,00012,00017,00012
00014,00021,00021,00018
00014,00020,00024,00018
00014,00020,00028,00018
00014,00025,00030,00018
00014,00025,00028,00018
00014,00024,00032,00018
00014,00022,00032,00018
00014,00021,00032,00018
00026,00016,00025,00038
00024,00016,00025,00033
00022,00016,00025,00035
00020,00016,00025,00034
00020,00016,00025,00032
00016,00016,00025,00029
00010,00003,00012,00025
00010,00003,00008,00025
00010,00002,00008,00025
00010,00002,00008,00025
00010,00001,00005,00025
00010,-0001,00007,00025
00002,00000,00005,00010
00002,00000,00005,00007
00002,00000,00005,00006
00002,00000,00005,00008
00002,00000,00005,00005
00002,00000,00005,00005
00002,00001,00005,00004
00000,00002,00004,00004
-0001,-0002,00004,00003
00001,-0001,00004,00003
00000,-0001,00003,00002
00001,-0001,00003,00001
-0001,00000,00003,00001
00000,-0001,00005,00003
-0002,-0003,00003,00001
00000,-0002,00003,00002
-0001,-0001,00002,00001
00000,-0001,00004,00001
-0001,-0002,00004,00002
-0003,-0003,00003,00006
-0001,-0003,00004,00002
-0001,-0003,00003,00001
