delta1,delta2,delta3,delta4
00003,00003,-0001,00000
00002,00003,-0002,00001
00002,00001,00000,00002
00001,00005,-0001,00001
00001,00001,-0001,00003
00003,-0005,-0005,00003
00002,00001,-0001,00002
00002,00002,00000,00003
-0002,00000,00000,00002
00003,00003,-0002,00003
00003,00002,-0001,00007
00006,00007,00005,00013
00012,00009,00009,00020
00012,00009,00009,00021
00012,00009,00009,00023
00012,00009,00009,00027
00012,00009,00009,00024
00012,00009,00009,00027
00019,00021,00023,00025
00019,00021,00025,00025
00019,00021,00024,00025
00019,00024,00024,00025
00019,00025,00022,00025
00019,00026,00018,00025
00021,00027,00013,00009
00017,00027,00013,00007
00017,00027,00013,00006
00017,00027,00013,00004
00017,00027,00013,00003
00017,00027,00013,00003
00005,00006,00002,00003
00005,00004,00002,00003
00005,00004,00002,00003
00005,00004,00002,00003
00005,00004,00002,00003
00005,00000,00002,00003
00001,00001,-0001,00002
00002,00003,-0001,00000
00002,00002,00000,00002
00002,00003,-0001,00001
00001,00000,-0003,00007
00001,00002,-0002,00001
00002,00003,-0001,00001
00002,00002,-0002,00000
00001,00003,-0001,00002
00003,00002,-0002,00001
00002,00002,-0002,00002
00001,00003,-0003,00002
00001,00002,-0001,00001
00000,00003,-0002,00002
00005,00001,-0001,00001
00001,00001,-0001,00003
00003,00002,-0002,00003
00002,00001,-0002,-0001
00002,00002,-0001,00000
