delta1,delta2,delta3,delta4
00001,00000,-0001,00002
00000,00002,00000,00001
00001,00000,-0002,00003
-0002,00000,00000,00000
00001,00002,-0002,00002
00003,00002,00001,00002
00001,-0002,-0001,00002
00003,00001,-0001,00002
00002,00002,00000,00002
00003,00003,00000,00003
00002,00001,00000,00005
00004,00003,00003,00010
00008,00006,00003,00013
00012,00008,00005,00018
00014,00010,00011,00028
00014,00010,00011,00034
00014,00010,00011,00038
00014,00010,00011,00040
00014,00010,00011,00043
00014,00010,00011,00043
00027,00023,00037,00042
00028,00027,00038,00042
00029,00028,00040,00042
00028,00031,00041,00042
00034,00033,00040,00042
00029,00035,00039,00042
00029,00038,00038,00032
00032,00036,00028,00023
00025,00035,00016,00012
00025,00035,00016,00010
00025,00035,00016,00009
00025,00035,00016,00007
00025,00035,00016,00005
00025,00035,00016,00004
00011,00015,00003,00004
00007,00012,00002,00004
00005,00009,00003,00004
00005,00009,00002,00004
00003,00006,00000,00004
00008,00010,00001,00004
00002,00007,00000,-0001
00002,00005,00001,00003
00002,00002,00000,00000
00001,00003,-0002,00000
00001,00002,-0001,00002
00006,-0003,-0001,00003
00001,00002,-0001,00000
00001,00002,-0002,00001
00003,00002,00000,00003
00002,00003,-0002,00002
00001,00002,00000,00003
00000,00001,-0002,00002
00002,00003,-0001,00002
-0001,00001,-0003,00002
00003,00001,-0001,00000
