delta1,delta2,delta3,delta4
00000,00001,00001,00001
-0001,-0001,-0002,00000
00003,00003,00001,-0002
00001,00006,-0001,-0001
-0001,00001,-0001,00000
-0001,00001,00000,-0001
-0001,00000,00000,-0001
-0001,00000,00000,00002
00001,00002,00001,00001
00000,00000,00003,00002
00000,00005,00003,00002
00008,00003,00006,00004
00012,00010,00010,00011
00013,00015,00021,00019
00013,00015,00024,00019
00013,00015,00027,00019
00013,00015,00033,00019
00013,00015,00031,00019
00013,00015,00037,00019
00020,00022,00038,00031
00019,00020,00038,00032
00019,00020,00038,00030
00019,00018,00038,00029
00019,00018,00038,00024
00019,00018,00038,00022
00011,00011,00015,00019
00011,00011,00012,00019
00011,00011,00010,00019
00011,00011,00007,00019
00011,00011,00006,00019
00011,00011,00006,00019
00003,00004,00002,00006
00003,00004,00002,00004
00003,00004,00002,00002
00003,00004,00002,00005
00003,00004,00002,00004
00003,00004,00002,00003
00003,00002,00003,00003
00006,00003,00001,00003
-0001,00004,00000,00001
00001,-0001,-0001,00000
00002,00001,00000,00001
-0001,00000,00000,00001
00000,00000,00001,00001
-0001,-0001,00000,00000
00001,00001,00002,-0001
00000,00000,-0001,00000
00002,00001,00000,00000
00000,00002,00000,-0001
00000,-0002,00000,00001
-0002,00000,-0001,00002
-0002,-0001,00000,00001
-0003,00001,-0001,00000
00000,-0001,00000,00001
-0003,00001,-0005,-0005
