delta1,delta2,delta3,delta4
-0002,00001,-0002,00002
-0001,00003,-0001,00002
-0001,00000,00001,00003
-0001,00001,-0002,00002
-0001,00001,00001,00002
-0001,00000,00001,00003
-0003,00003,00001,00002
-0001,00001,00000,00002
00000,00000,00000,00003
00001,00000,00000,00002
00002,00004,00001,00002
00007,00003,00001,00004
00013,00007,00003,00010
00021,00012,00010,00021
00020,00012,00010,00025
00020,00012,00010,00024
00023,00012,00010,00026
00024,00012,00010,00024
00025,00012,00010,00028
00030,00012,00010,00028
00038,00012,00010,00028
00044,00026,00026,00041
00044,00024,00031,00041
00044,00025,00040,00041
00044,00020,00040,00041
00044,00020,00041,00041
00044,00014,00033,00041
00010,00011,00026,00035
00011,00011,00026,00035
00013,00011,00026,00035
00012,00011,00026,00035
00008,00011,00026,00035
00008,00011,00026,00035
00007,00007,00012,00020
00007,00007,00009,00020
00007,00007,00006,00020
00007,00007,00005,00020
00007,00007,00004,00020
00007,00007,00006,00020
00004,00003,00003,00010
00004,00003,00003,00010
00004,00003,00003,00007
00004,00003,00003,00006
00004,00003,00003,00006
00004,00003,00003,00007
00000,00002,00002,00006
00001,00002,00001,00004
-0002,00000,00001,00003
00002,00002,00001,00002
00001,00001,-0001,00004
-0001,00001,00000,00000
-0001,00001,00001,00003
-0003,00000,00001,00002
-0003,00002,00000,00002
00001,00002,00000,00002
