delta1,delta2,delta3,delta4
00000,00001,00000,00002
00000,00002,00000,00001
-0001,-0001,00001,00003
00001,00002,-0002,00001
-0002,00002,00001,00001
00001,00004,00001,00000
00002,00000,-0001,00000
00002,00004,00001,00003
00001,00004,-0001,00002
00002,00007,00002,00004
00008,00009,00003,00004
00008,00012,00009,00008
00012,00018,00007,00013
00013,00020,00016,00017
00013,00029,00016,00017
00013,00023,00016,00017
00013,00022,00016,00017
00013,00021,00016,00017
00013,00017,00016,00017
00020,00015,00016,00022
00016,00015,00016,00024
00016,00015,00016,00025
00016,00015,00016,00023
00016,00015,00016,00019
00006,00005,00003,00012
00002,00002,00000,00005
00001,-0003,-0001,00005
00002,00000,00000,00003
00000,00002,-0001,00001
00002,00001,00000,00001
00000,00000,-0001,00001
00002,00002,00000,00001
00001,00002,00000,00002
00001,00003,-0001,00000
-0001,00001,00000,00002
-0001,00002,00000,00003
00000,00001,00000,00002
00000,00001,00000,00002
-0001,00002,00000,00000
-0001,00002,-0001,00001
-0002,00002,-0002,00002
00000,00002,00000,00002
-0001,-0001,-0001,00000
00001,00001,00001,00000
00001,00003,00000,00002
-0002,00001,-0001,00001
-0001,00000,-0001,00004
-0001,00000,-0001,00002
00000,00001,-0001,00002
-0002,00002,00000,00000
00000,-0003,-0002,00002
00001,00001,00000,00003
-0002,00002,-0001,00003
00000,00002,-0001,-0001
00001,00002,-0002,-0001
