delta1,delta2,delta3,delta4
-0002,-0002,00003,00002
-0002,-0001,00004,00002
-0001,-0001,00003,00000
-0001,00000,00003,00000
-0001,-0002,00003,00001
00000,00001,00003,00003
-0001,00000,00006,00002
00000,00001,00004,00004
00002,00004,00006,00004
00002,00007,00007,00005
00007,00009,00009,00006
00007,00011,00013,00010
00012,00016,00014,00014
00014,00021,00017,00015
00014,00023,00017,00015
00014,00022,00017,00015
00014,00028,00017,00015
00014,00033,00017,00015
00014,00037,00017,00015
00024,00043,00032,00025
00024,00043,00034,00025
00029,00043,00039,00030
00032,00043,00041,00032
00036,00043,00046,00035
00039,00043,00050,00039
00044,00041,00052,00041
00058,00030,00049,00052
00062,00019,00037,00061
00045,00010,00021,00075
00045,00006,00021,00075
00045,00006,00021,00075
00045,00005,00021,00075
00045,00004,00021,00075
00045,00003,00021,00075
00014,00006,00009,00024
00010,00006,00008,00024
00000,00006,00003,00024
00005,00006,00008,00024
00006,00006,00005,00024
00009,00006,00004,00024
00003,00000,00005,00008
00003,00000,00005,00007
00003,00000,00005,00005
00003,00000,00005,00006
00003,00000,00005,00005
00003,00000,00005,00004
00001,00000,00005,00006
-0001,-0003,00003,00003
00001,-0001,00005,-0002
00000,00000,00003,00002
00000,-0002,00003,00004
-0001,-0002,00004,00003
-0001,-0002,00004,00002
00000,-0002,00002,00000
-0001,-0004,00004,00000
