delta1,delta2,delta3,delta4
00000,00001,00004,00003
-0001,00001,00005,00002
00000,-0001,00003,00001
-0001,-0001,00005,00004
-0002,-0001,00005,00002
00000,00002,00004,00002
00002,00003,00004,00003
00002,00010,00006,00003
00003,00004,00007,00004
00005,00009,00010,00007
00008,00012,00013,00008
00010,00013,00013,00011
00014,00016,00015,00011
00017,00017,00015,00018
00021,00024,00023,00021
00024,00022,00026,00020
00022,00024,00025,00020
00022,00027,00029,00027
00025,00023,00029,00029
00024,00028,00033,00031
00024,00028,00033,00031
00024,00028,00033,00032
00028,00033,00035,00036
00038,00032,00039,00042
00049,00028,00032,00041
00041,00015,00031,00050
00041,00013,00031,00050
00041,00011,00031,00050
00041,00003,00031,00050
00041,00009,00031,00050
00041,00005,00031,00050
00020,00007,00014,00037
00020,00007,00012,00037
00020,00007,00010,00037
00020,00007,00009,00037
00020,00007,00007,00037
00020,00007,00011,00037
00005,00000,00007,00016
00002,00000,00007,00016
00003,00000,00007,00016
00003,00000,00007,00016
00003,00000,00007,00016
-0001,00000,00007,00016
00002,-0002,00004,00008
00002,-0002,00004,00005
00002,-0002,00004,00005
00002,-0002,00004,00000
00002,-0002,00004,00003
00002,-0002,00004,00004
-0003,-0004,00005,00002
00003,00000,00004,00003
00001,-0002,00004,00001
-0003,00001,00002,00005
-0001,-0001,00003,00001
00000,-0004,00005,00001
