delta1,delta2,delta3,delta4
00001,00001,00003,00002
00003,00001,00003,00001
00002,00006,00006,00005
00003,00006,00007,00004
00006,00010,00009,00008
00007,00014,00011,00012
00012,00014,00015,00013
00015,00014,00016,00019
00013,00016,00017,00022
00013,00016,00017,00019
00014,00014,00019,00022
00014,00014,00019,00022
00014,00014,00019,00021
00014,00014,00019,00019
00014,00011,00016,00023
00014,00011,00016,00021
00014,00011,00016,00020
00015,00009,00011,00021
00015,00009,00011,00021
00015,00009,00011,00020
00011,00006,00009,00019
00009,00003,00006,00015
00004,00001,00003,00010
00001,00000,00005,00008
00004,-0003,00004,00006
00002,00000,00002,00003
00001,-0001,00003,00004
00000,-0002,00002,00002
00000,-0002,00002,00002
00000,-0002,00003,00001
00000,-0001,00003,00003
00000,-0001,00004,00002
00000,00000,00002,00000
00000,-0003,00002,00001
00000,-0001,00002,-0001
-0002,-0002,00001,00001
-0002,-0002,00002,00000
-0001,-0003,00001,00000
-0002,-0003,00002,00002
00000,-0001,00002,00000
00000,-0002,00001,00000
-0001,-0002,00003,00000
-0001,00000,00001,00002
00001,00000,00002,00000
-0001,-0003,00002,00000
-0001,-0004,-0002,00003
00002,-0002,00003,-0002
00000,-0003,00002,00000
-0001,-0002,00002,00000
-0001,00000,00002,-0001
-0002,00005,00004,-0003
00000,-0002,00002,00000
00000,-0002,00002,00001
00000,-0001,00001,00001
00000,-0001,00001,00000
