delta1,delta2,delta3,delta4
-0001,-0002,00000,00001
-0001,-0003,00003,00001
00000,00000,00002,00002
00000,-0001,00003,00000
-0001,-0001,00002,00002
00001,00000,00003,00002
00002,00001,00004,00004
00004,00004,00005,00003
00004,00006,00005,00003
00007,00009,00007,00005
00010,00017,00010,00008
00010,00016,00013,00012
00015,00020,00016,00016
00015,00020,00016,00016
00020,00029,00021,00017
00017,00031,00021,00017
00017,00033,00023,00017
00017,00033,00025,00017
00017,00034,00027,00017
00017,00031,00028,00017
00029,00031,00026,00036
00032,00031,00026,00029
00035,00031,00026,00030
00036,00031,00026,00033
00037,00031,00026,00036
00038,00031,00026,00039
00033,00012,00015,00039
00033,00008,00014,00039
00033,00006,00010,00039
00033,00004,00009,00039
00033,00004,00006,00039
00033,00000,00006,00039
00008,00001,00006,00014
00005,00001,00006,00013
00004,00001,00006,00008
00004,00001,00006,00008
00003,00001,00006,00005
00002,00001,00006,00005
-0001,-0001,00003,00006
00001,-0002,00003,00001
00000,00000,00002,00002
-0001,-0001,00001,00001
00002,-0002,00003,00000
-0001,-0002,00002,00003
-0001,-0002,00001,00001
-0002,-0004,00002,00002
-0001,-0002,00003,00002
00001,-0003,00001,00003
-0001,-0002,00002,00002
00000,-0001,00002,00001
00000,00000,00002,00000
-0001,-0004,00002,00000
00000,-0002,00002,-0002
-0002,-0003,00001,00001
00000,-0003,00003,-0001
