delta1,delta2,delta3,delta4
00000,00002,00000,00003
00000,00002,00000,00005
-0001,-0001,00000,00005
00002,00004,-0001,00002
00000,00003,00000,00004
00002,00004,00000,00003
00000,00003,-0001,00003
00000,-0002,00002,00008
00002,00005,00001,00004
00004,00008,00001,00005
00005,00008,00004,00008
00008,00011,00006,00014
00011,00012,00009,00015
00011,00012,00009,00020
00011,00012,00009,00029
00011,00012,00009,00017
00012,00011,00006,00017
00009,00006,00006,00016
00005,00005,00004,00012
00004,00003,00001,00009
00001,00004,-0001,00008
00001,00004,00001,00004
00002,00003,00000,00005
00001,00001,00000,00003
-0001,00003,00000,00003
00003,00004,-0004,00006
00003,00002,00000,00003
00000,00001,00001,00005
00000,00003,-0001,00005
00001,00002,00001,00006
00001,00003,-0001,00005
00000,00001,-0001,00002
00000,00001,00002,00005
00002,00001,00000,00003
00000,00000,-0001,00003
-0001,00002,00000,00003
00000,00003,00000,00002
00000,00003,00000,00004
00003,00001,00000,00003
00000,00003,00000,00004
00000,00004,00000,00004
00002,00001,00000,00006
00000,00003,00000,00003
00000,00001,00001,00003
00001,00003,00000,00003
00002,00002,00000,00003
00002,00003,00001,00004
00003,00002,00000,00002
00002,00003,00000,00003
00000,00002,00001,00004
00002,00003,-0002,00003
00001,00001,00003,00004
00001,00002,00001,00004
00001,-0002,00001,00004
00001,00000,-0002,00002
