delta1,delta2,delta3,delta4
00000,-0001,00000,00000
00000,00001,00000,00002
00000,-0001,-0001,00002
00001,-0001,00000,00001
00001,00000,-0001,00001
00001,00000,-0001,00000
00001,00001,-0001,00002
00003,00001,-0001,00001
00003,00002,00000,00001
00003,00002,00000,00001
00006,00006,00001,00002
00010,00010,00002,00005
00013,00013,00007,00009
00017,00017,00014,00022
00017,00017,00014,00024
00017,00017,00014,00028
00017,00017,00014,00027
00017,00017,00014,00030
00017,00017,00014,00031
00022,00013,00015,00032
00020,00013,00015,00032
00015,00006,00007,00031
00005,00003,00000,00012
00005,00003,00000,00009
00005,00003,00000,00007
00005,00003,00000,00006
00005,00003,00000,00005
00005,00003,00000,-0001
00003,-0001,00000,00006
00002,00001,00001,00002
00003,00001,-0002,00002
00002,00000,-0001,00001
00002,00000,-0001,00003
00002,00002,-0002,00002
00001,00000,-0001,00002
00002,00000,00000,00003
00003,-0001,-0001,00003
00003,00002,-0001,00001
00003,00003,00001,00004
00004,00001,00000,00003
00004,00001,00000,00002
00003,00001,-0001,00000
00005,00002,-0001,00002
00003,00004,-0003,-0001
00002,00001,-0001,00001
00001,00001,-0001,00003
00000,-0002,-0001,00002
00001,-0001,00000,00002
00002,-0001,-0001,00000
00003,-0002,-0001,00000
00002,-0001,-0001,00001
00001,-0001,-0002,00002
00002,00000,00000,00002
00002,-0002,-0001,00002
00001,00001,-0001,00002
