delta1,delta2,delta3,delta4
00000,00000,00004,00002
00001,00000,00005,00002
-0001,00001,00004,00003
-0002,00005,00005,00003
00004,00008,00005,00005
00001,00005,00006,00005
00005,00006,00010,00006
00005,00011,00010,00007
00008,00009,00013,00011
00005,00012,00013,00012
00012,00015,00016,00015
00013,00019,00020,00019
00013,00019,00020,00019
00015,00020,00021,00022
00015,00018,00024,00024
00015,00018,00023,00023
00015,00018,00022,00028
00015,00018,00024,00024
00015,00018,00021,00027
00019,00015,00021,00028
00019,00012,00020,00028
00017,00008,00017,00030
00015,00007,00012,00031
00015,00007,00013,00031
00015,00007,00013,00031
00015,00007,00009,00031
00015,00007,00009,00031
00015,00007,00007,00031
00008,00003,00007,00020
00005,00001,00007,00012
00005,00001,00007,00014
00005,00001,00007,00011
00005,00001,00007,00010
00005,00001,00007,00009
00005,00001,00007,00008
00002,00001,00005,00007
-0002,00001,00005,00005
00001,00000,00003,00004
-0002,-0002,00003,00002
-0002,-0003,00005,00003
00001,00000,00004,00003
00002,00001,00003,00001
-0002,-0002,00003,00002
-0001,-0003,00004,00001
-0002,-0002,00004,00002
-0001,-0002,00003,00003
-0002,-0002,00003,00002
-0001,-0001,00004,00002
-0001,-0003,00003,00002
-0001,00000,00003,00002
-0002,-0003,00003,00002
-0001,-0003,00004,00002
-0001,-0002,00003,00001
-0001,-0002,00002,00001
00000,-0003,00003,00002
