delta1,delta2,delta3,delta4
-0001,00002,00001,00003
-0002,00001,00000,00000
00001,00001,00000,00001
00002,00002,00000,00001
00000,00002,00000,00002
00000,00001,00001,00001
-0001,00001,00000,00000
00002,00004,-0001,00003
00001,00003,00000,00002
00002,00002,00001,00001
00002,00004,00000,00003
00003,00004,00002,00004
00002,00007,00002,00004
00002,00007,00004,00005
00010,00023,00009,00012
00010,00018,00009,00012
00014,00021,00017,00019
00014,00026,00017,00019
00014,00027,00017,00019
00014,00032,00017,00019
00014,00033,00017,00019
00014,00029,00017,00019
00028,00025,00031,00033
00030,00025,00036,00038
00029,00025,00032,00038
00027,00025,00025,00041
00025,00025,00020,00042
00024,00025,00020,00040
00024,00025,00010,00040
00008,00005,00003,00019
00006,00002,00003,00019
00002,00000,00003,00019
00004,00000,00003,00019
00003,00001,00003,00019
00001,00006,00003,00019
00001,00002,00002,00005
00001,00002,00002,00004
00001,00002,00002,00004
00001,00002,00002,00004
00001,00002,00002,00003
00001,00002,00002,00004
00000,00003,00000,00002
00000,00002,00001,00004
00000,00002,00001,00004
00000,00001,-0001,00002
-0001,00003,00000,00002
-0001,00002,00000,00001
00000,00001,00000,00002
00000,00004,-0001,00002
-0001,00001,-0001,00001
00001,00001,-0001,00002
-0001,00000,-0001,-0002
-0001,00002,00000,00002
00001,00002,-0002,00000
00000,00001,-0001,00002
